,FSU,Sector,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,Industry of work,NSC,Multiplier
195094,10026,1,13,1,1,33,1,1,1.0,1,62,2,1.0,11.0,1.0,4,30086
195095,10026,1,13,1,1,33,1,2,2.0,2,60,2,1.0,21.0,1.0,4,30086
195096,10026,1,13,1,1,33,1,3,5.0,1,24,1,8.0,11.0,31.0,4,30086
195097,10026,1,13,1,1,33,1,4,5.0,1,21,1,8.0,11.0,31.0,4,30086
195098,10026,1,13,1,1,33,2,1,1.0,1,28,2,8.0,11.0,1.0,4,30086
195099,10026,1,13,1,1,33,2,2,2.0,2,24,2,8.0,21.0,1.0,4,30086
195100,10026,1,13,1,1,33,2,3,5.0,2,2,1,1.0,,,4,30086
195101,10026,1,13,1,1,33,3,1,1.0,1,82,2,1.0,92.0,,4,30086
195102,10026,1,13,1,1,33,3,2,2.0,2,80,2,1.0,92.0,,4,30086
195103,10026,1,13,1,1,33,3,3,5.0,1,37,1,8.0,11.0,1.0,4,30086
195104,10026,1,13,1,1,33,4,1,1.0,1,86,2,1.0,94.0,,4,30086
195105,10026,1,13,1,1,33,4,2,2.0,2,84,2,1.0,94.0,,4,30086
195106,10026,1,13,1,1,33,5,1,1.0,1,86,2,1.0,94.0,,4,30086
195107,10026,1,13,1,1,33,5,2,2.0,2,82,2,1.0,94.0,,4,30086
195108,10026,1,13,1,1,33,6,1,1.0,1,39,2,8.0,11.0,1.0,4,30086
195109,10026,1,13,1,1,33,6,2,2.0,2,38,2,8.0,21.0,1.0,4,30086
195110,10026,1,13,1,1,33,6,3,5.0,1,11,1,3.0,91.0,,4,30086
195111,10026,1,13,1,1,33,6,4,5.0,1,9,1,2.0,91.0,,4,30086
195112,10026,1,13,1,1,33,7,1,1.0,1,42,2,11.0,31.0,85.0,4,30086
195113,10026,1,13,1,1,33,7,2,2.0,2,39,2,8.0,11.0,1.0,4,30086
195114,10026,1,13,1,1,33,7,3,5.0,1,5,1,2.0,,,4,30086
195115,10026,1,13,1,1,33,7,4,5.0,1,3,1,1.0,,,4,30086
195116,10026,1,13,1,1,33,7,5,5.0,2,1,1,1.0,,,4,30086
195117,10026,1,13,1,1,33,8,1,1.0,1,38,2,11.0,31.0,85.0,4,30086
195118,10026,1,13,1,1,33,8,2,2.0,2,36,2,6.0,11.0,1.0,4,30086
195119,10026,1,13,1,1,33,8,3,5.0,1,6,1,2.0,91.0,,4,30086
195120,10026,1,13,1,1,33,8,4,5.0,1,4,1,1.0,,,4,30086
195121,10026,1,13,1,1,33,9,1,1.0,1,57,2,7.0,11.0,1.0,4,30086
195122,10026,1,13,1,1,33,9,2,2.0,2,52,2,7.0,21.0,1.0,4,30086
195123,10026,1,13,1,1,33,9,3,5.0,1,15,1,4.0,21.0,1.0,4,30086
195124,10026,1,13,1,1,33,9,4,5.0,1,12,1,3.0,91.0,,4,30086
195125,10026,1,13,1,1,33,9,5,5.0,2,10,1,2.0,91.0,,4,30086
195126,10026,1,13,1,1,33,9,6,7.0,1,92,3,1.0,92.0,,4,30086
195127,10026,1,13,1,1,33,9,7,8.0,1,31,1,4.0,11.0,1.0,4,30086
195128,10026,1,13,1,1,33,10,1,1.0,1,87,2,1.0,93.0,,4,30086
195129,10026,1,13,1,1,33,10,2,2.0,2,79,2,1.0,93.0,,4,30086
195130,10026,1,13,1,1,33,10,3,3.0,1,41,2,3.0,11.0,1.0,4,30086
195131,10026,1,13,1,1,33,10,4,4.0,2,38,2,3.0,21.0,1.0,4,30086
195132,10026,1,13,1,1,33,10,5,6.0,1,5,1,2.0,,,4,30086
195133,10026,1,13,1,1,33,10,6,6.0,1,3,1,1.0,,,4,30086
195134,10026,1,13,1,1,33,10,7,5.0,2,29,1,3.0,11.0,1.0,4,30086
195135,10026,1,13,1,1,33,11,1,1.0,1,88,3,1.0,94.0,,4,30086
195136,10026,1,13,1,1,33,12,1,1.0,1,87,3,1.0,94.0,,4,30086
195137,10026,1,13,1,1,33,13,1,1.0,1,58,2,4.0,11.0,1.0,4,30086
195138,10026,1,13,1,1,33,13,2,2.0,2,55,2,4.0,21.0,1.0,4,30086
195139,10026,1,13,1,1,33,13,3,5.0,1,26,1,4.0,11.0,1.0,4,30086
195140,10026,1,13,1,1,33,14,1,1.0,1,80,2,1.0,11.0,1.0,4,30086
195141,10026,1,13,1,1,33,14,2,2.0,2,76,2,1.0,21.0,1.0,4,30086
195142,10026,1,13,1,1,33,14,3,6.0,1,18,1,4.0,93.0,,4,30086
195143,10290,1,13,5,1,35,1,1,1.0,1,45,2,5.0,11.0,47.0,4,70307
195144,10290,1,13,5,1,35,1,2,2.0,2,40,2,5.0,92.0,,4,70307
195145,10290,1,13,5,1,35,1,3,5.0,2,12,1,3.0,91.0,,4,70307
195146,10290,1,13,5,1,35,1,4,5.0,1,9,1,2.0,91.0,,4,70307
195147,10290,1,13,5,1,35,1,5,5.0,2,5,1,2.0,,,4,70307
195148,10290,1,13,5,1,35,2,1,1.0,1,38,2,5.0,11.0,1.0,4,70307
195149,10290,1,13,5,1,35,2,2,2.0,2,35,2,4.0,92.0,,4,70307
195150,10290,1,13,5,1,35,2,3,5.0,1,5,1,2.0,,,4,70307
195151,10290,1,13,5,1,35,2,4,5.0,1,3,1,1.0,,,4,70307
195152,10290,1,13,5,1,35,2,5,5.0,1,1,1,1.0,,,4,70307
195153,10290,1,13,5,1,35,3,1,1.0,1,35,2,6.0,11.0,47.0,4,70307
195154,10290,1,13,5,1,35,3,2,2.0,2,30,2,5.0,92.0,,4,70307
195155,10290,1,13,5,1,35,3,3,5.0,2,4,1,1.0,,,4,70307
195156,10290,1,13,5,1,35,4,1,1.0,1,50,2,6.0,11.0,47.0,4,70307
195157,10290,1,13,5,1,35,4,2,2.0,2,45,2,6.0,92.0,,4,70307
195158,10290,1,13,5,1,35,4,3,5.0,1,20,1,5.0,92.0,,4,70307
195159,10290,1,13,5,1,35,5,1,1.0,1,47,2,5.0,31.0,82.0,4,70307
195160,10290,1,13,5,1,35,5,2,2.0,2,38,2,6.0,92.0,,4,70307
195161,10290,1,13,5,1,35,5,3,5.0,1,5,1,2.0,,,4,70307
195162,10290,1,13,5,1,35,5,4,5.0,2,3,1,1.0,,,4,70307
195163,10290,1,13,5,1,35,6,1,1.0,1,40,2,4.0,11.0,1.0,4,70307
195164,10290,1,13,5,1,35,6,2,2.0,2,35,2,5.0,21.0,1.0,4,70307
195165,10290,1,13,5,1,35,6,3,5.0,1,8,1,2.0,91.0,,4,70307
195166,10290,1,13,5,1,35,6,4,5.0,1,5,1,2.0,,,4,70307
195167,10290,1,13,5,1,35,7,1,1.0,1,40,2,11.0,31.0,85.0,4,70307
195168,10290,1,13,5,1,35,7,2,2.0,2,35,2,6.0,92.0,,4,70307
195169,10290,1,13,5,1,35,7,3,5.0,1,8,1,2.0,91.0,,4,70307
195170,10290,1,13,5,1,35,7,4,5.0,1,5,1,2.0,,,4,70307
195171,10290,1,13,5,1,35,7,5,5.0,2,2,1,1.0,,,4,70307
195172,10290,1,13,5,1,35,8,1,1.0,1,35,1,5.0,31.0,84.0,4,70307
195173,10290,1,13,5,1,35,9,1,1.0,1,65,2,5.0,94.0,,4,70307
195174,10290,1,13,5,1,35,9,2,2.0,2,60,2,5.0,92.0,,4,70307
195175,10290,1,13,5,1,35,9,3,5.0,1,30,1,11.0,81.0,,4,70307
195176,10290,1,13,5,1,35,9,4,5.0,1,25,1,11.0,81.0,,4,70307
195177,10290,1,13,5,1,35,10,1,1.0,1,40,4,6.0,11.0,47.0,4,70307
195178,10290,1,13,5,1,35,11,1,1.0,1,38,2,5.0,11.0,1.0,4,70307
195179,10290,1,13,5,1,35,11,2,2.0,2,33,2,5.0,21.0,1.0,4,70307
195180,10290,1,13,5,1,35,11,3,5.0,2,8,1,2.0,91.0,,4,70307
195181,10290,1,13,5,1,35,11,4,5.0,2,5,1,2.0,,,4,70307
195182,10290,1,13,5,1,35,11,5,5.0,1,3,1,1.0,,,4,70307
195183,10290,1,13,5,1,35,12,1,1.0,1,55,2,5.0,11.0,1.0,4,70307
195184,10290,1,13,5,1,35,12,2,2.0,2,50,2,4.0,21.0,1.0,4,70307
195185,10290,1,13,5,1,35,13,1,1.0,1,70,2,8.0,94.0,,4,70307
195186,10290,1,13,5,1,35,13,2,2.0,2,65,2,6.0,92.0,,4,70307
195187,10290,1,13,5,1,35,14,1,1.0,1,38,2,11.0,31.0,85.0,4,70307
195188,10290,1,13,5,1,35,14,2,2.0,2,30,2,6.0,92.0,,4,70307
195189,10290,1,13,5,1,35,14,3,5.0,1,5,1,2.0,,,4,70307
195190,10290,1,13,5,1,35,14,4,5.0,1,2,1,1.0,,,4,70307
195191,10310,1,13,11,1,40,1,1,1.0,1,37,2,11.0,31.0,82.0,4,128018
195192,10310,1,13,11,1,40,1,2,2.0,2,38,2,11.0,93.0,,4,128018
195193,10310,1,13,11,1,40,1,3,9.0,2,16,1,2.0,93.0,,4,128018
195194,10310,1,13,11,1,40,1,4,5.0,2,5,1,2.0,,,4,128018
195195,10310,1,13,11,1,40,2,1,1.0,2,30,2,2.0,11.0,1.0,4,128018
195196,10310,1,13,11,1,40,3,1,1.0,1,63,3,11.0,11.0,1.0,4,128018
195197,10310,1,13,11,1,40,3,2,3.0,1,33,2,5.0,11.0,47.0,4,128018
195198,10310,1,13,11,1,40,3,3,4.0,2,33,2,5.0,11.0,1.0,4,128018
195199,10310,1,13,11,1,40,4,1,1.0,2,50,3,6.0,11.0,1.0,4,128018
195200,10310,1,13,11,1,40,4,2,5.0,1,27,1,12.0,31.0,75.0,4,128018
195201,10310,1,13,11,1,40,5,1,1.0,2,50,3,6.0,11.0,1.0,4,128018
195202,10310,1,13,11,1,40,5,2,5.0,2,28,1,11.0,81.0,,4,128018
195203,10310,1,13,11,1,40,5,3,5.0,2,25,1,11.0,11.0,47.0,4,128018
195204,10310,1,13,11,1,40,6,1,1.0,1,50,2,5.0,11.0,1.0,4,128018
195205,10310,1,13,11,1,40,6,2,2.0,2,49,2,5.0,11.0,1.0,4,128018
195206,10310,1,13,11,1,40,6,3,5.0,2,17,1,5.0,91.0,,4,128018
195207,10310,1,13,11,1,40,6,4,5.0,1,5,1,1.0,,,4,128018
195208,10310,1,13,11,1,40,6,5,5.0,1,5,1,1.0,,,4,128018
195209,10310,1,13,11,1,40,6,6,5.0,1,3,1,1.0,,,4,128018
195210,10310,1,13,11,1,40,7,1,1.0,2,39,1,5.0,11.0,1.0,4,128018
195211,10310,1,13,11,1,40,7,2,8.0,2,19,1,3.0,11.0,1.0,4,128018
195212,10310,1,13,11,1,40,8,1,1.0,1,47,2,5.0,11.0,1.0,4,128018
195213,10310,1,13,11,1,40,8,2,2.0,2,42,2,5.0,11.0,1.0,4,128018
195214,10310,1,13,11,1,40,8,3,5.0,2,19,1,6.0,91.0,,4,128018
195215,10310,1,13,11,1,40,8,4,5.0,1,10,1,2.0,91.0,,4,128018
195216,10310,1,13,11,1,40,9,1,1.0,1,38,2,3.0,11.0,1.0,4,128018
195217,10310,1,13,11,1,40,9,2,2.0,2,36,2,5.0,11.0,1.0,4,128018
195218,10310,1,13,11,1,40,9,3,5.0,1,5,1,1.0,,,4,128018
195219,10310,1,13,11,1,40,9,4,5.0,1,4,1,1.0,,,4,128018
195220,10310,1,13,11,1,40,10,1,1.0,1,51,2,11.0,11.0,42.0,4,128018
195221,10310,1,13,11,1,40,10,2,2.0,2,49,2,5.0,11.0,1.0,4,128018
195222,10310,1,13,11,1,40,10,3,5.0,2,29,1,12.0,81.0,,4,128018
195223,10310,1,13,11,1,40,10,4,5.0,1,22,1,11.0,81.0,,4,128018
195224,10310,1,13,11,1,40,11,1,1.0,1,29,1,1.0,11.0,1.0,4,128018
195225,10310,1,13,11,1,40,12,1,1.0,2,37,1,5.0,11.0,47.0,4,128018
195226,10310,1,13,11,1,40,12,2,8.0,1,20,1,6.0,91.0,,4,128018
195227,10310,1,13,11,1,40,13,1,1.0,1,52,2,5.0,11.0,1.0,4,128018
195228,10310,1,13,11,1,40,13,2,2.0,2,49,2,5.0,11.0,1.0,4,128018
195229,10310,1,13,11,1,40,13,3,5.0,1,20,1,6.0,91.0,,4,128018
195230,10310,1,13,11,1,40,13,4,5.0,1,5,1,1.0,,,4,128018
195231,10310,1,13,11,1,40,14,1,1.0,2,59,3,3.0,11.0,1.0,4,128018
195232,10310,1,13,11,1,40,14,2,5.0,2,33,1,11.0,31.0,86.0,4,128018
195233,10310,1,13,11,1,40,14,3,5.0,2,29,1,11.0,81.0,,4,128018
195234,10546,1,13,7,1,34,1,1,1.0,2,47,4,4.0,92.0,,4,41914
195235,10546,1,13,7,1,34,1,2,5.0,1,26,1,6.0,11.0,31.0,4,41914
195236,10546,1,13,7,1,34,2,1,1.0,1,70,2,6.0,94.0,,4,41914
195237,10546,1,13,7,1,34,2,2,5.0,1,32,1,11.0,92.0,,4,41914
195238,10546,1,13,7,1,34,3,1,1.0,1,40,2,6.0,11.0,47.0,4,41914
195239,10546,1,13,7,1,34,3,2,2.0,2,35,2,6.0,92.0,,4,41914
195240,10546,1,13,7,1,34,3,3,5.0,1,9,1,2.0,91.0,,4,41914
195241,10546,1,13,7,1,34,4,1,1.0,1,45,2,6.0,11.0,47.0,4,41914
195242,10546,1,13,7,1,34,4,2,2.0,2,39,2,5.0,92.0,,4,41914
195243,10546,1,13,7,1,34,4,3,5.0,2,8,1,2.0,91.0,,4,41914
195244,10546,1,13,7,1,34,4,4,5.0,1,5,1,2.0,,,4,41914
195245,10546,1,13,7,1,34,4,5,5.0,1,3,1,1.0,,,4,41914
195246,10546,1,13,7,1,34,5,1,1.0,1,35,2,8.0,11.0,47.0,4,41914
195247,10546,1,13,7,1,34,5,2,2.0,2,30,2,8.0,92.0,,4,41914
195248,10546,1,13,7,1,34,5,3,5.0,1,5,1,2.0,,,4,41914
195249,10546,1,13,7,1,34,6,1,1.0,1,38,2,11.0,31.0,85.0,4,41914
195250,10546,1,13,7,1,34,6,2,2.0,2,27,2,6.0,92.0,,4,41914
195251,10546,1,13,7,1,34,6,3,5.0,1,3,1,1.0,,,4,41914
195252,10546,1,13,7,1,34,7,1,1.0,1,60,2,4.0,11.0,1.0,4,41914
195253,10546,1,13,7,1,34,7,2,2.0,2,55,2,4.0,11.0,1.0,4,41914
195254,10546,1,13,7,1,34,7,3,5.0,1,35,1,6.0,92.0,,4,41914
195255,10546,1,13,7,1,34,8,1,1.0,1,32,1,10.0,31.0,84.0,4,41914
195256,10546,1,13,7,1,34,9,1,1.0,1,45,2,6.0,31.0,49.0,4,41914
195257,10546,1,13,7,1,34,9,2,2.0,2,40,2,5.0,93.0,,4,41914
195258,10546,1,13,7,1,34,9,3,5.0,1,8,1,2.0,91.0,,4,41914
195259,10546,1,13,7,1,34,9,4,5.0,1,5,1,1.0,,,4,41914
195260,10546,1,13,7,1,34,10,1,1.0,1,18,1,4.0,91.0,,4,41914
195261,10546,1,13,7,1,34,11,1,1.0,1,40,1,8.0,31.0,84.0,4,41914
195262,10546,1,13,7,1,34,12,1,1.0,1,30,1,11.0,31.0,85.0,4,41914
195263,10546,1,13,7,1,34,12,2,8.0,1,28,1,11.0,31.0,85.0,4,41914
195264,10546,1,13,7,1,34,13,1,1.0,1,42,2,4.0,11.0,47.0,4,41914
195265,10546,1,13,7,1,34,14,1,1.0,1,50,2,4.0,11.0,47.0,4,41914
195266,10906,1,13,1,1,36,1,1,1.0,1,57,2,2.0,11.0,1.0,4,39161
195267,10906,1,13,1,1,36,1,2,2.0,2,55,2,5.0,11.0,1.0,4,39161
195268,10906,1,13,1,1,36,1,3,5.0,2,29,1,11.0,81.0,,4,39161
195269,10906,1,13,1,1,36,1,4,8.0,2,25,1,11.0,81.0,,4,39161
195270,10906,1,13,1,1,36,1,5,8.0,1,18,1,5.0,91.0,,4,39161
195271,10906,1,13,1,1,36,2,1,1.0,1,42,2,11.0,11.0,47.0,4,39161
195272,10906,1,13,1,1,36,2,2,5.0,2,18,1,4.0,11.0,1.0,4,39161
195273,10906,1,13,1,1,36,2,3,5.0,1,14,1,4.0,91.0,,4,39161
195274,10906,1,13,1,1,36,3,1,1.0,1,50,2,7.0,11.0,1.0,4,39161
195275,10906,1,13,1,1,36,3,2,2.0,2,48,2,10.0,93.0,,4,39161
195276,10906,1,13,1,1,36,3,3,5.0,1,19,1,6.0,91.0,,4,39161
195277,10906,1,13,1,1,36,3,4,8.0,2,14,1,4.0,91.0,,4,39161
195278,10906,1,13,1,1,36,3,5,5.0,2,4,1,1.0,,,4,39161
195279,10906,1,13,1,1,36,4,1,1.0,2,42,2,5.0,93.0,,4,39161
195280,10906,1,13,1,1,36,4,2,5.0,1,10,1,2.0,91.0,,4,39161
195281,10906,1,13,1,1,36,4,3,5.0,2,5,1,1.0,,,4,39161
195282,10906,1,13,1,1,36,5,1,1.0,1,52,2,12.0,31.0,84.0,4,39161
195283,10906,1,13,1,1,36,5,2,2.0,2,49,2,11.0,93.0,,4,39161
195284,10906,1,13,1,1,36,5,3,5.0,2,20,1,6.0,91.0,,4,39161
195285,10906,1,13,1,1,36,5,4,5.0,2,15,1,4.0,91.0,,4,39161
195286,10906,1,13,1,1,36,6,1,1.0,1,38,2,11.0,31.0,84.0,4,39161
195287,10906,1,13,1,1,36,6,2,2.0,2,34,2,3.0,93.0,,4,39161
195288,10906,1,13,1,1,36,6,3,5.0,1,5,1,1.0,,,4,39161
195289,10906,1,13,1,1,36,7,1,1.0,2,68,3,5.0,11.0,1.0,4,39161
195290,10906,1,13,1,1,36,8,1,1.0,1,55,2,6.0,11.0,1.0,4,39161
195291,10906,1,13,1,1,36,8,2,2.0,2,52,2,6.0,11.0,1.0,4,39161
195292,10906,1,13,1,1,36,8,3,8.0,1,25,1,11.0,81.0,,4,39161
195293,10906,1,13,1,1,36,8,4,5.0,2,20,1,8.0,91.0,,4,39161
195294,10906,1,13,1,1,36,9,1,1.0,1,36,2,11.0,31.0,75.0,4,39161
195295,10906,1,13,1,1,36,9,2,2.0,2,32,2,11.0,92.0,,4,39161
195296,10906,1,13,1,1,36,10,1,1.0,1,39,2,5.0,11.0,1.0,4,39161
195297,10906,1,13,1,1,36,10,2,2.0,2,36,2,3.0,11.0,1.0,4,39161
195298,10906,1,13,1,1,36,11,1,1.0,1,40,2,8.0,11.0,47.0,4,39161
195299,10906,1,13,1,1,36,11,2,2.0,2,37,2,6.0,92.0,,4,39161
195300,10906,1,13,1,1,36,12,1,1.0,2,67,3,3.0,11.0,1.0,4,39161
195301,10906,1,13,1,1,36,12,2,3.0,1,38,2,11.0,31.0,86.0,4,39161
195302,10906,1,13,1,1,36,12,3,4.0,2,36,2,11.0,93.0,,4,39161
195303,10906,1,13,1,1,36,12,4,6.0,1,7,1,2.0,91.0,,4,39161
195304,10906,1,13,1,1,36,12,5,6.0,2,5,1,1.0,,,4,39161
195305,10906,1,13,1,1,36,12,6,6.0,1,2,1,1.0,,,4,39161
195306,10906,1,13,1,1,36,13,1,1.0,1,42,2,8.0,11.0,1.0,4,39161
195307,10906,1,13,1,1,36,13,2,2.0,2,39,2,8.0,11.0,1.0,4,39161
195308,10906,1,13,1,1,36,13,3,8.0,2,27,1,11.0,81.0,,4,39161
195309,10906,1,13,1,1,36,14,1,1.0,1,68,2,8.0,11.0,1.0,4,39161
195310,10906,1,13,1,1,36,14,2,2.0,2,64,2,6.0,11.0,1.0,4,39161
195311,10906,1,13,1,1,36,14,3,3.0,2,30,3,11.0,11.0,1.0,4,39161
195312,10906,1,13,1,1,36,14,4,5.0,1,11,1,3.0,91.0,,4,39161
195313,10906,1,13,1,1,36,14,5,5.0,1,4,1,1.0,,,4,39161
195314,10906,1,13,1,1,36,14,6,5.0,1,4,1,1.0,,,4,39161
195315,11117,1,13,10,1,38,1,1,1.0,1,37,2,7.0,11.0,1.0,4,54096
195316,11117,1,13,10,1,38,1,2,2.0,2,33,2,5.0,93.0,,4,54096
195317,11117,1,13,10,1,38,1,3,5.0,2,7,1,2.0,91.0,,4,54096
195318,11117,1,13,10,1,38,1,4,5.0,1,5,1,1.0,,,4,54096
195319,11117,1,13,10,1,38,1,5,5.0,1,3,1,1.0,,,4,54096
195320,11117,1,13,10,1,38,2,1,1.0,1,75,2,6.0,94.0,,4,54096
195321,11117,1,13,10,1,38,2,2,2.0,2,70,2,5.0,92.0,,4,54096
195322,11117,1,13,10,1,38,3,1,1.0,1,67,2,5.0,11.0,1.0,4,54096
195323,11117,1,13,10,1,38,3,2,2.0,2,63,2,4.0,21.0,1.0,4,54096
195324,11117,1,13,10,1,38,3,3,5.0,1,30,1,5.0,81.0,,4,54096
195325,11117,1,13,10,1,38,3,4,5.0,1,25,1,6.0,81.0,,4,54096
195326,11117,1,13,10,1,38,4,1,1.0,1,38,1,5.0,11.0,47.0,4,54096
195327,11117,1,13,10,1,38,5,1,1.0,1,75,2,6.0,94.0,,4,54096
195328,11117,1,13,10,1,38,5,2,2.0,2,70,2,5.0,92.0,,4,54096
195329,11117,1,13,10,1,38,5,3,8.0,1,17,1,5.0,91.0,,4,54096
195330,11117,1,13,10,1,38,6,1,1.0,1,40,2,4.0,11.0,1.0,4,54096
195331,11117,1,13,10,1,38,6,2,2.0,2,35,2,5.0,21.0,1.0,4,54096
195332,11117,1,13,10,1,38,6,3,5.0,1,8,1,1.0,91.0,,4,54096
195333,11117,1,13,10,1,38,6,4,5.0,1,5,1,1.0,,,4,54096
195334,11117,1,13,10,1,38,7,1,1.0,1,33,1,4.0,11.0,82.0,4,54096
195335,11117,1,13,10,1,38,8,1,1.0,1,59,2,6.0,31.0,82.0,4,54096
195336,11117,1,13,10,1,38,8,2,2.0,2,55,2,4.0,93.0,,4,54096
195337,11117,1,13,10,1,38,9,1,1.0,1,56,2,4.0,11.0,1.0,4,54096
195338,11117,1,13,10,1,38,9,2,2.0,2,50,2,3.0,21.0,1.0,4,54096
195339,11117,1,13,10,1,38,9,3,5.0,2,22,1,6.0,81.0,,4,54096
195340,11117,1,13,10,1,38,10,1,1.0,1,36,1,5.0,11.0,1.0,4,54096
195341,11117,1,13,10,1,38,11,1,1.0,1,65,2,4.0,11.0,1.0,4,54096
195342,11117,1,13,10,1,38,11,2,2.0,2,60,2,4.0,21.0,1.0,4,54096
195343,11117,1,13,10,1,38,11,3,5.0,1,20,1,6.0,81.0,,4,54096
195344,11117,1,13,10,1,38,11,4,5.0,1,15,1,4.0,91.0,,4,54096
195345,11117,1,13,10,1,38,12,1,1.0,1,36,2,2.0,11.0,1.0,4,54096
195346,11117,1,13,10,1,38,12,2,2.0,2,28,2,4.0,92.0,,4,54096
195347,11117,1,13,10,1,38,12,3,5.0,2,4,1,1.0,,,4,54096
195348,11117,1,13,10,1,38,12,4,5.0,2,2,1,1.0,,,4,54096
195349,11117,1,13,10,1,38,13,1,1.0,1,30,2,6.0,11.0,47.0,4,54096
195350,11117,1,13,10,1,38,13,2,2.0,2,24,2,4.0,92.0,,4,54096
195351,11117,1,13,10,1,38,14,1,1.0,1,34,2,4.0,11.0,1.0,4,54096
195352,11117,1,13,10,1,38,14,2,2.0,2,30,2,3.0,93.0,,4,54096
195353,11117,1,13,10,1,38,14,3,5.0,1,7,1,2.0,91.0,,4,54096
195354,11117,1,13,10,1,38,14,4,5.0,2,5,1,1.0,,,4,54096
195355,11117,1,13,10,1,38,14,5,5.0,1,3,1,1.0,,,4,54096
195356,11405,1,13,10,1,35,1,1,1.0,2,50,3,5.0,11.0,47.0,4,58286
195357,11405,1,13,10,1,35,1,2,5.0,2,23,1,5.0,81.0,,4,58286
195358,11405,1,13,10,1,35,1,3,5.0,1,19,1,6.0,91.0,,4,58286
195359,11405,1,13,10,1,35,2,1,1.0,1,50,2,5.0,11.0,5.0,4,58286
195360,11405,1,13,10,1,35,2,2,2.0,2,43,2,3.0,93.0,,4,58286
195361,11405,1,13,10,1,35,3,1,1.0,1,50,4,5.0,11.0,1.0,4,58286
195362,11405,1,13,10,1,35,3,2,5.0,1,22,1,11.0,91.0,,4,58286
195363,11405,1,13,10,1,35,4,1,1.0,1,61,2,4.0,11.0,1.0,4,58286
195364,11405,1,13,10,1,35,4,2,2.0,2,46,2,4.0,21.0,1.0,4,58286
195365,11405,1,13,10,1,35,4,3,5.0,2,17,1,5.0,91.0,,4,58286
195366,11405,1,13,10,1,35,5,1,1.0,2,76,3,2.0,11.0,1.0,4,58286
195367,11405,1,13,10,1,35,6,1,1.0,2,53,1,5.0,11.0,1.0,4,58286
195368,11405,1,13,10,1,35,7,1,1.0,1,44,2,4.0,11.0,1.0,4,58286
195369,11405,1,13,10,1,35,7,2,2.0,2,35,2,5.0,21.0,1.0,4,58286
195370,11405,1,13,10,1,35,7,3,5.0,2,14,1,4.0,91.0,,4,58286
195371,11405,1,13,10,1,35,7,4,5.0,1,12,1,3.0,91.0,,4,58286
195372,11405,1,13,10,1,35,8,1,1.0,1,38,2,5.0,11.0,33.0,4,58286
195373,11405,1,13,10,1,35,8,2,2.0,2,32,2,4.0,93.0,,4,58286
195374,11405,1,13,10,1,35,8,3,5.0,2,9,1,2.0,91.0,,4,58286
195375,11405,1,13,10,1,35,8,4,5.0,1,5,1,2.0,,,4,58286
195376,11405,1,13,10,1,35,9,1,1.0,2,47,4,6.0,11.0,47.0,4,58286
195377,11405,1,13,10,1,35,9,2,5.0,2,25,1,10.0,91.0,,4,58286
195378,11405,1,13,10,1,35,10,1,1.0,1,48,2,4.0,11.0,5.0,4,58286
195379,11405,1,13,10,1,35,10,2,2.0,2,45,2,5.0,21.0,1.0,4,58286
195380,11405,1,13,10,1,35,10,3,5.0,2,20,1,6.0,91.0,,4,58286
195381,11405,1,13,10,1,35,11,1,1.0,1,36,2,5.0,11.0,1.0,4,58286
195382,11405,1,13,10,1,35,11,2,2.0,2,35,2,11.0,31.0,85.0,4,58286
195383,11405,1,13,10,1,35,11,3,5.0,2,4,1,1.0,,,4,58286
195384,11405,1,13,10,1,35,11,4,5.0,2,2,1,1.0,,,4,58286
195385,11405,1,13,10,1,35,11,5,5.0,1,1,1,1.0,,,4,58286
195386,11405,1,13,10,1,35,12,1,1.0,1,37,2,5.0,31.0,84.0,4,58286
195387,11405,1,13,10,1,35,12,2,2.0,2,37,2,5.0,93.0,,4,58286
195388,11405,1,13,10,1,35,12,3,5.0,2,4,1,1.0,,,4,58286
195389,11405,1,13,10,1,35,13,1,1.0,1,30,2,4.0,11.0,1.0,4,58286
195390,11405,1,13,10,1,35,13,2,2.0,2,32,2,4.0,21.0,1.0,4,58286
195391,11405,1,13,10,1,35,13,3,5.0,1,11,1,3.0,91.0,,4,58286
195392,11405,1,13,10,1,35,13,4,5.0,1,5,1,1.0,,,4,58286
195393,11405,1,13,10,1,35,14,1,1.0,2,59,4,4.0,11.0,1.0,4,58286
195394,11578,1,13,5,1,39,1,1,1.0,1,37,1,11.0,11.0,1.0,4,36207
195395,11578,1,13,5,1,39,1,2,7.0,2,71,3,1.0,92.0,,4,36207
195396,11578,1,13,5,1,39,2,1,1.0,1,35,2,11.0,31.0,82.0,4,36207
195397,11578,1,13,5,1,39,2,2,2.0,2,30,2,5.0,92.0,,4,36207
195398,11578,1,13,5,1,39,2,3,5.0,1,1,1,1.0,,,4,36207
195399,11578,1,13,5,1,39,3,1,1.0,1,64,2,6.0,94.0,,4,36207
195400,11578,1,13,5,1,39,3,2,2.0,2,59,2,4.0,92.0,,4,36207
195401,11578,1,13,5,1,39,3,3,5.0,2,27,1,5.0,93.0,,4,36207
195402,11578,1,13,5,1,39,3,4,5.0,2,26,1,12.0,31.0,85.0,4,36207
195403,11578,1,13,5,1,39,4,1,1.0,1,50,2,7.0,31.0,85.0,4,36207
