,FSU,Sector,NSS-region,State,District,Stratum,Sub-stratum,Sub round,FOD sub region,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,IndustryOfWork,NSC,MULT
3912,22001,2,11,1,21,01,01,2,0110,10,1,1,2,19,1,6,91,0,4,244993
3913,22001,2,11,1,21,01,01,2,0110,11,1,1,1,26,1,6,91,0,4,244993
3914,22001,2,11,1,21,01,01,2,0110,12,1,1,1,54,2,1,11,1,4,244993
3915,22001,2,11,1,21,01,01,2,0110,12,2,2,2,52,2,1,92,0,4,244993
3916,22001,2,11,1,21,01,01,2,0110,12,3,5,1,28,1,4,31,49,4,244993
3917,22001,2,11,1,21,01,01,2,0110,12,4,5,2,12,1,3,91,0,4,244993
3918,22001,2,11,1,21,01,01,2,0110,13,1,1,1,19,1,4,91,0,4,244993
3919,22001,2,11,1,21,01,01,2,0110,14,1,1,2,19,1,6,91,0,4,244993
3920,22047,2,11,1,21,03,01,4,0110,01,1,1,1,60,2,11,94,0,4,320407
3921,22047,2,11,1,21,03,01,4,0110,01,2,2,2,54,2,5,92,0,4,320407
3922,22047,2,11,1,21,03,01,4,0110,01,3,3,1,29,2,11,31,35,4,320407
3923,22047,2,11,1,21,03,01,4,0110,01,4,4,2,29,2,12,31,86,4,320407
3924,22047,2,11,1,21,03,01,4,0110,01,5,6,1,1,1,1,0,0,4,320407
3925,22047,2,11,1,21,03,01,4,0110,02,1,1,1,61,2,12,94,0,4,320407
3926,22047,2,11,1,21,03,01,4,0110,02,2,2,2,59,2,11,92,0,4,320407
3927,22047,2,11,1,21,03,01,4,0110,03,1,1,1,37,2,12,11,31,4,320407
3928,22047,2,11,1,21,03,01,4,0110,03,2,2,2,35,2,6,92,0,4,320407
3929,22047,2,11,1,21,03,01,4,0110,03,3,5,1,6,1,2,91,0,4,320407
3930,22047,2,11,1,21,03,01,4,0110,03,4,5,1,5,1,2,0,0,4,320407
3931,22047,2,11,1,21,03,01,4,0110,04,1,1,1,47,2,5,31,86,4,320407
3932,22047,2,11,1,21,03,01,4,0110,04,2,2,2,45,2,11,31,85,4,320407
3933,22047,2,11,1,21,03,01,4,0110,05,1,1,1,60,2,4,31,84,4,320407
3934,22047,2,11,1,21,03,01,4,0110,05,2,2,2,52,2,3,92,0,4,320407
3935,22047,2,11,1,21,03,01,4,0110,05,3,5,1,26,1,11,81,0,4,320407
3936,22047,2,11,1,21,03,01,4,0110,06,1,1,1,59,2,11,31,64,4,320407
3937,22047,2,11,1,21,03,01,4,0110,06,2,2,2,57,2,11,31,86,4,320407
3938,22047,2,11,1,21,03,01,4,0110,06,3,7,2,83,3,1,94,0,4,320407
3939,22047,2,11,1,21,03,01,4,0110,07,1,1,1,64,2,11,94,0,4,320407
3940,22047,2,11,1,21,03,01,4,0110,07,2,2,2,60,2,5,92,0,4,320407
3941,22047,2,11,1,21,03,01,4,0110,08,1,1,1,42,2,6,11,47,4,320407
3942,22047,2,11,1,21,03,01,4,0110,08,2,2,2,37,2,6,92,0,4,320407
3943,22047,2,11,1,21,03,01,4,0110,08,3,5,2,11,1,3,91,0,4,320407
3944,22047,2,11,1,21,03,01,4,0110,09,1,1,1,66,2,11,94,0,4,320407
3945,22047,2,11,1,21,03,01,4,0110,09,2,2,2,62,2,11,92,0,4,320407
3946,22047,2,11,1,21,03,01,4,0110,10,1,1,1,63,2,11,94,0,4,320407
3947,22047,2,11,1,21,03,01,4,0110,10,2,2,2,61,2,12,94,0,4,320407
3948,22047,2,11,1,21,03,01,4,0110,11,1,1,1,50,2,4,31,31,4,320407
3949,22047,2,11,1,21,03,01,4,0110,11,2,2,2,45,2,1,31,14,4,320407
3950,22047,2,11,1,21,03,01,4,0110,11,3,5,1,15,1,5,91,0,4,320407
3951,22047,2,11,1,21,03,01,4,0110,11,4,5,2,14,1,4,91,0,4,320407
3952,22047,2,11,1,21,03,01,4,0110,11,5,5,2,12,1,4,91,0,4,320407
3953,22047,2,11,1,21,03,01,4,0110,12,1,1,1,26,1,11,91,0,4,320407
3954,22047,2,11,1,21,03,01,4,0110,13,1,1,2,60,3,1,11,1,4,320407
3955,22047,2,11,1,21,03,01,4,0110,14,1,1,1,54,2,6,31,84,4,320407
3956,22047,2,11,1,21,03,01,4,0110,14,2,2,2,51,2,6,92,0,4,320407
3957,22047,2,11,1,21,03,01,4,0110,14,3,5,2,20,1,11,91,0,4,320407
3958,22101,2,13,1,10,03,01,2,0120,01,1,1,1,50,2,11,31,35,3,196860
3959,22101,2,13,1,10,03,01,2,0120,01,2,2,2,47,2,11,92,0,3,196860
3960,22101,2,13,1,10,03,01,2,0120,01,3,5,1,25,1,11,81,0,3,196860
3961,22101,2,13,1,10,03,01,2,0120,01,4,5,1,22,1,11,91,0,3,196860
3962,22101,2,13,1,10,03,01,2,0120,02,1,1,1,50,2,4,11,41,3,196860
3963,22101,2,13,1,10,03,01,2,0120,02,2,2,2,45,2,4,92,0,3,196860
3964,22101,2,13,1,10,03,01,2,0120,02,3,5,1,13,1,3,91,0,3,196860
3965,22101,2,13,1,10,03,01,2,0120,02,4,5,2,10,1,2,91,0,3,196860
3966,22101,2,13,1,10,03,01,2,0120,02,5,7,2,70,3,1,97,0,3,196860
3967,22101,2,13,1,10,03,01,2,0120,03,1,1,1,40,2,6,11,47,3,196860
3968,22101,2,13,1,10,03,01,2,0120,03,2,2,2,37,2,11,92,0,3,196860
3969,22101,2,13,1,10,03,01,2,0120,03,3,5,1,13,1,3,91,0,3,196860
3970,22101,2,13,1,10,03,01,2,0120,03,4,5,1,11,1,2,91,0,3,196860
3971,22101,2,13,1,10,03,01,2,0120,04,1,1,1,35,1,1,11,13,3,196860
3972,22101,2,13,1,10,03,01,2,0120,04,2,8,1,32,1,1,51,41,3,196860
3973,22101,2,13,1,10,03,01,2,0120,04,3,8,1,25,1,1,11,13,3,196860
3974,22101,2,13,1,10,03,01,2,0120,04,4,8,2,24,1,6,92,0,3,196860
3975,22101,2,13,1,10,03,01,2,0120,04,5,7,2,55,3,1,97,0,3,196860
3976,22101,2,13,1,10,03,01,2,0120,05,1,1,1,42,2,1,51,43,3,196860
3977,22101,2,13,1,10,03,01,2,0120,06,1,1,1,65,2,1,11,16,3,196860
3978,22101,2,13,1,10,03,01,2,0120,06,2,2,2,60,2,1,97,0,3,196860
3979,22101,2,13,1,10,03,01,2,0120,06,3,3,1,35,2,11,12,41,3,196860
3980,22101,2,13,1,10,03,01,2,0120,06,4,4,2,32,2,6,92,0,3,196860
3981,22101,2,13,1,10,03,01,2,0120,06,5,6,1,5,1,1,0,0,3,196860
3982,22101,2,13,1,10,03,01,2,0120,06,6,6,2,9,1,2,91,0,3,196860
3983,22101,2,13,1,10,03,01,2,0120,06,7,3,1,33,4,8,21,16,3,196860
3984,22101,2,13,1,10,03,01,2,0120,06,8,3,1,31,2,12,11,55,3,196860
3985,22101,2,13,1,10,03,01,2,0120,06,9,4,2,28,2,11,31,82,3,196860
3986,22101,2,13,1,10,03,01,2,0120,06,10,6,1,4,1,1,0,0,3,196860
3987,22101,2,13,1,10,03,01,2,0120,06,11,5,2,24,1,11,81,0,3,196860
3988,22101,2,13,1,10,03,01,2,0120,07,1,1,1,40,2,4,51,41,3,196860
3989,22101,2,13,1,10,03,01,2,0120,07,2,2,2,37,2,5,92,0,3,196860
3990,22101,2,13,1,10,03,01,2,0120,07,3,5,1,10,1,2,91,0,3,196860
3991,22101,2,13,1,10,03,01,2,0120,08,1,1,2,45,3,1,94,0,3,196860
3992,22101,2,13,1,10,03,01,2,0120,08,2,5,2,18,1,5,91,0,3,196860
3993,22101,2,13,1,10,03,01,2,0120,08,3,5,2,15,1,4,91,0,3,196860
3994,22101,2,13,1,10,03,01,2,0120,08,4,5,2,10,1,2,91,0,3,196860
3995,22101,2,13,1,10,03,01,2,0120,09,1,1,1,70,2,11,94,0,3,196860
3996,22101,2,13,1,10,03,01,2,0120,09,2,2,2,60,2,5,97,0,3,196860
3997,22101,2,13,1,10,03,01,2,0120,09,3,3,1,33,2,12,11,74,3,196860
3998,22101,2,13,1,10,03,01,2,0120,09,4,4,2,28,2,12,92,0,3,196860
3999,22101,2,13,1,10,03,01,2,0120,10,1,1,1,60,2,11,94,0,3,196860
4000,22101,2,13,1,10,03,01,2,0120,10,2,2,2,52,2,5,92,0,3,196860
4001,22101,2,13,1,10,03,01,2,0120,10,3,5,1,24,1,12,91,0,3,196860
4002,22101,2,13,1,10,03,01,2,0120,11,1,1,1,35,2,4,93,0,3,196860
4003,22101,2,13,1,10,03,01,2,0120,11,2,2,2,30,2,4,92,0,3,196860
4004,22101,2,13,1,10,03,01,2,0120,12,1,1,1,37,2,11,31,82,3,196860
4005,22101,2,13,1,10,03,01,2,0120,12,2,2,2,32,2,11,92,0,3,196860
4006,22101,2,13,1,10,03,01,2,0120,12,3,5,1,5,1,1,0,0,3,196860
4007,22101,2,13,1,10,03,01,2,0120,12,4,5,2,9,1,2,91,0,3,196860
4008,22101,2,13,1,10,03,01,2,0120,12,5,7,2,75,3,1,97,0,3,196860
4009,22101,2,13,1,10,03,01,2,0120,13,1,1,1,61,2,4,94,0,3,196860
4010,22101,2,13,1,10,03,01,2,0120,13,2,2,2,48,2,1,92,0,3,196860
4011,22101,2,13,1,10,03,01,2,0120,13,3,5,1,24,1,4,51,47,3,196860
4012,22101,2,13,1,10,03,01,2,0120,13,4,5,2,22,1,6,91,0,3,196860
4013,22101,2,13,1,10,03,01,2,0120,13,5,5,2,16,1,5,91,0,3,196860
4014,22101,2,13,1,10,03,01,2,0120,14,1,1,1,27,1,4,31,43,3,196860
4015,22407,2,12,1,19,02,01,3,0111,01,1,1,1,61,2,12,94,0,4,26857
4016,22407,2,12,1,19,02,01,3,0111,01,2,2,2,54,2,6,92,0,4,26857
4017,22407,2,12,1,19,02,01,3,0111,01,3,3,1,32,2,12,11,65,4,26857
4018,22407,2,12,1,19,02,01,3,0111,01,4,4,2,28,2,12,92,0,4,26857
4019,22407,2,12,1,19,02,01,3,0111,01,5,6,2,1,1,1,0,0,4,26857
4020,22407,2,12,1,19,02,01,3,0111,02,1,1,2,54,3,11,92,0,4,26857
4021,22407,2,12,1,19,02,01,3,0111,03,1,1,1,39,2,10,31,41,4,26857
4022,22407,2,12,1,19,02,01,3,0111,03,2,2,2,31,2,11,92,0,4,26857
4023,22407,2,12,1,19,02,01,3,0111,03,3,5,1,10,1,2,91,0,4,26857
4024,22407,2,12,1,19,02,01,3,0111,04,1,1,1,59,2,6,97,0,4,26857
4025,22407,2,12,1,19,02,01,3,0111,04,2,2,2,53,2,11,11,47,4,26857
4026,22407,2,12,1,19,02,01,3,0111,04,3,5,1,23,1,6,81,0,4,26857
4027,22407,2,12,1,19,02,01,3,0111,04,4,7,2,80,3,1,92,0,4,26857
4028,22407,2,12,1,19,02,01,3,0111,05,1,1,1,38,2,5,31,84,4,26857
4029,22407,2,12,1,19,02,01,3,0111,05,2,2,2,38,2,6,92,0,4,26857
4030,22407,2,12,1,19,02,01,3,0111,05,3,5,1,11,1,3,91,0,4,26857
4031,22407,2,12,1,19,02,01,3,0111,05,4,5,1,9,1,2,91,0,4,26857
4032,22407,2,12,1,19,02,01,3,0111,06,1,1,2,35,2,6,31,88,4,26857
4033,22407,2,12,1,19,02,01,3,0111,06,2,5,2,8,1,2,91,0,4,26857
4034,22407,2,12,1,19,02,01,3,0111,06,3,5,2,5,1,2,0,0,4,26857
4035,22407,2,12,1,19,02,01,3,0111,07,1,1,1,59,2,5,11,42,4,26857
4036,22407,2,12,1,19,02,01,3,0111,07,2,2,2,48,2,6,92,0,4,26857
4037,22407,2,12,1,19,02,01,3,0111,07,3,5,1,25,1,8,31,64,4,26857
4038,22407,2,12,1,19,02,01,3,0111,07,4,5,1,17,1,6,91,0,4,26857
4039,22407,2,12,1,19,02,01,3,0111,07,5,5,2,24,1,12,91,0,4,26857
4040,22407,2,12,1,19,02,01,3,0111,08,1,1,2,55,3,5,92,0,4,26857
4041,22407,2,12,1,19,02,01,3,0111,08,2,9,1,29,1,5,11,58,4,26857
4042,22407,2,12,1,19,02,01,3,0111,09,1,1,1,48,2,5,11,47,4,26857
4043,22407,2,12,1,19,02,01,3,0111,09,2,2,2,47,2,5,31,86,4,26857
4044,22407,2,12,1,19,02,01,3,0111,09,3,5,2,9,1,2,91,0,4,26857
4045,22407,2,12,1,19,02,01,3,0111,10,1,1,2,58,3,5,31,85,4,26857
4046,22407,2,12,1,19,02,01,3,0111,10,2,5,1,26,1,6,31,47,4,26857
4047,22407,2,12,1,19,02,01,3,0111,11,1,1,2,56,3,12,31,85,4,26857
4048,22407,2,12,1,19,02,01,3,0111,11,2,5,1,27,1,11,31,78,4,26857
4049,22407,2,12,1,19,02,01,3,0111,12,1,1,1,65,2,12,94,0,4,26857
4050,22407,2,12,1,19,02,01,3,0111,12,2,2,2,55,2,12,31,85,4,26857
4051,22407,2,12,1,19,02,01,3,0111,12,3,5,1,30,1,12,11,46,4,26857
4052,22407,2,12,1,19,02,01,3,0111,13,1,1,1,59,2,12,31,64,4,26857
4053,22407,2,12,1,19,02,01,3,0111,13,2,2,2,58,2,12,92,0,4,26857
4054,22407,2,12,1,19,02,01,3,0111,14,1,1,1,64,2,12,94,0,4,26857
4055,22407,2,12,1,19,02,01,3,0111,14,2,2,2,60,2,12,94,0,4,26857
4056,22407,2,12,1,19,02,01,3,0111,14,3,5,1,23,1,6,91,0,4,26857
4057,22418,2,13,1,08,02,01,1,0122,01,1,1,1,70,2,4,94,0,3,49238
4058,22418,2,13,1,08,02,01,1,0122,01,2,2,2,65,2,1,92,0,3,49238
4059,22418,2,13,1,08,02,01,1,0122,02,1,1,1,30,2,4,51,49,3,49238
4060,22418,2,13,1,08,02,01,1,0122,02,2,2,2,25,2,4,92,0,3,49238
4061,22418,2,13,1,08,02,01,1,0122,03,1,1,1,58,2,5,94,0,3,49238
4062,22418,2,13,1,08,02,01,1,0122,03,2,2,2,45,2,4,92,0,3,49238
4063,22418,2,13,1,08,02,01,1,0122,03,3,7,2,78,3,1,95,0,3,49238
4064,22418,2,13,1,08,02,01,1,0122,04,1,1,1,55,2,12,31,85,3,49238
4065,22418,2,13,1,08,02,01,1,0122,04,2,2,2,49,2,11,31,86,3,49238
4066,22418,2,13,1,08,02,01,1,0122,04,3,5,2,16,1,5,91,0,3,49238
4067,22418,2,13,1,08,02,01,1,0122,04,4,5,2,15,1,4,91,0,3,49238
4068,22418,2,13,1,08,02,01,1,0122,04,5,5,2,14,1,4,91,0,3,49238
4069,22418,2,13,1,08,02,01,1,0122,05,1,1,1,55,2,4,51,41,3,49238
4070,22418,2,13,1,08,02,01,1,0122,05,2,2,2,50,2,4,92,0,3,49238
4071,22418,2,13,1,08,02,01,1,0122,05,3,5,2,30,1,11,92,0,3,49238
4072,22418,2,13,1,08,02,01,1,0122,05,4,5,2,28,1,4,92,0,3,49238
4073,22418,2,13,1,08,02,01,1,0122,05,5,5,2,26,1,4,92,0,3,49238
4074,22418,2,13,1,08,02,01,1,0122,05,6,5,2,25,1,11,92,0,3,49238
4075,22418,2,13,1,08,02,01,1,0122,06,1,1,1,40,2,4,11,47,3,49238
4076,22418,2,13,1,08,02,01,1,0122,06,2,2,2,38,2,12,31,85,3,49238
4077,22418,2,13,1,08,02,01,1,0122,06,3,5,1,6,1,1,91,0,3,49238
4078,22418,2,13,1,08,02,01,1,0122,06,4,5,1,1,1,1,0,0,3,49238
4079,22418,2,13,1,08,02,01,1,0122,06,5,5,2,10,1,2,91,0,3,49238
4080,22418,2,13,1,08,02,01,1,0122,07,1,1,1,55,2,5,11,47,3,49238
4081,22418,2,13,1,08,02,01,1,0122,07,2,2,2,50,2,1,92,0,3,49238
4082,22418,2,13,1,08,02,01,1,0122,07,3,3,1,30,2,5,21,47,3,49238
4083,22418,2,13,1,08,02,01,1,0122,07,4,4,2,28,2,12,92,0,3,49238
4084,22418,2,13,1,08,02,01,1,0122,07,5,6,2,1,1,1,0,0,3,49238
4085,22418,2,13,1,08,02,01,1,0122,07,6,5,1,22,1,4,81,0,3,49238
4086,22418,2,13,1,08,02,01,1,0122,07,7,5,2,20,1,6,92,0,3,49238
4087,22418,2,13,1,08,02,01,1,0122,07,8,5,2,16,1,5,91,0,3,49238
4088,22418,2,13,1,08,02,01,1,0122,08,1,1,1,55,2,2,11,41,3,49238
4089,22418,2,13,1,08,02,01,1,0122,08,2,2,2,52,2,2,92,0,3,49238
4090,22418,2,13,1,08,02,01,1,0122,08,3,3,1,32,2,3,21,41,3,49238
4091,22418,2,13,1,08,02,01,1,0122,08,4,4,2,30,2,5,92,0,3,49238
4092,22418,2,13,1,08,02,01,1,0122,08,5,6,1,8,1,2,91,0,3,49238
4093,22418,2,13,1,08,02,01,1,0122,08,6,6,2,10,1,2,91,0,3,49238
4094,22418,2,13,1,08,02,01,1,0122,08,7,6,2,5,1,1,0,0,3,49238
4095,22418,2,13,1,08,02,01,1,0122,09,1,1,1,38,2,1,51,31,3,49238
4096,22418,2,13,1,08,02,01,1,0122,09,2,2,2,32,2,1,92,0,3,49238
4097,22418,2,13,1,08,02,01,1,0122,09,3,5,1,0,1,1,0,0,3,49238
4098,22418,2,13,1,08,02,01,1,0122,10,1,1,1,56,2,5,51,31,3,49238
4099,22418,2,13,1,08,02,01,1,0122,10,2,2,2,50,2,4,92,0,3,49238
4100,22418,2,13,1,08,02,01,1,0122,10,3,5,1,27,1,12,51,47,3,49238
4101,22418,2,13,1,08,02,01,1,0122,10,4,5,1,25,1,11,91,0,3,49238
4102,22418,2,13,1,08,02,01,1,0122,10,5,5,2,22,1,8,91,0,3,49238
4103,22418,2,13,1,08,02,01,1,0122,11,1,1,1,39,2,11,11,47,3,49238
4104,22418,2,13,1,08,02,01,1,0122,11,2,2,2,38,2,12,31,85,3,49238
4105,22418,2,13,1,08,02,01,1,0122,11,3,5,2,5,1,1,0,0,3,49238
4106,22418,2,13,1,08,02,01,1,0122,11,4,5,2,2,1,1,0,0,3,49238
4107,22418,2,13,1,08,02,01,1,0122,11,5,7,2,70,3,2,92,0,3,49238
4108,22418,2,13,1,08,02,01,1,0122,12,1,1,2,55,3,1,92,0,3,49238
4109,22418,2,13,1,08,02,01,1,0122,12,2,5,1,22,1,4,51,49,3,49238
4110,22418,2,13,1,08,02,01,1,0122,12,3,5,2,19,1,4,92,0,3,49238
4111,22418,2,13,1,08,02,01,1,0122,13,1,1,1,40,2,4,51,41,3,49238
4112,22418,2,13,1,08,02,01,1,0122,13,2,2,2,35,2,4,92,0,3,49238
4113,22418,2,13,1,08,02,01,1,0122,13,3,5,2,16,1,5,91,0,3,49238
4114,22418,2,13,1,08,02,01,1,0122,13,4,5,2,9,1,2,91,0,3,49238
4115,22418,2,13,1,08,02,01,1,0122,14,1,1,1,38,2,3,51,31,3,49238
4116,22418,2,13,1,08,02,01,1,0122,14,2,2,2,35,2,3,92,0,3,49238
4117,22509,2,13,1,10,03,01,1,0120,01,1,1,1,36,2,6,31,84,3,159257
4118,22509,2,13,1,10,03,01,1,0120,01,2,2,2,35,2,4,92,0,3,159257
4119,22509,2,13,1,10,03,01,1,0120,01,3,5,1,11,1,1,91,0,3,159257
4120,22509,2,13,1,10,03,01,1,0120,01,4,5,1,8,1,2,91,0,3,159257
4121,22509,2,13,1,10,03,01,1,0120,01,5,5,2,13,1,4,91,0,3,159257
4122,22509,2,13,1,10,03,01,1,0120,02,1,1,1,62,2,8,94,0,3,159257
4123,22509,2,13,1,10,03,01,1,0120,02,2,2,2,55,2,1,92,0,3,159257
4124,22509,2,13,1,10,03,01,1,0120,02,3,5,1,29,1,11,31,63,3,159257
4125,22509,2,13,1,10,03,01,1,0120,02,4,5,1,27,1,11,31,73,3,159257
4126,22509,2,13,1,10,03,01,1,0120,03,1,1,1,48,2,4,31,17,3,159257
4127,22509,2,13,1,10,03,01,1,0120,03,2,2,2,45,2,1,92,0,3,159257
4128,22509,2,13,1,10,03,01,1,0120,03,3,5,1,21,1,6,91,0,3,159257
4129,22509,2,13,1,10,03,01,1,0120,03,4,5,1,18,1,5,91,0,3,159257
4130,22509,2,13,1,10,03,01,1,0120,03,5,5,2,23,1,12,91,0,3,159257
4131,22509,2,13,1,10,03,01,1,0120,04,1,1,1,32,1,8,11,47,3,159257
4132,22509,2,13,1,10,03,01,1,0120,04,2,7,1,58,2,1,97,0,3,159257
4133,22509,2,13,1,10,03,01,1,0120,04,3,7,2,55,2,1,92,0,3,159257
4134,22509,2,13,1,10,03,01,1,0120,05,1,1,1,46,2,11,31,84,3,159257
4135,22509,2,13,1,10,03,01,1,0120,05,2,2,2,42,2,6,92,0,3,159257
4136,22509,2,13,1,10,03,01,1,0120,05,3,5,1,17,1,5,91,0,3,159257
4137,22509,2,13,1,10,03,01,1,0120,05,4,5,2,21,1,6,91,0,3,159257
4138,22509,2,13,1,10,03,01,1,0120,05,5,5,2,19,1,6,91,0,3,159257
4139,22509,2,13,1,10,03,01,1,0120,06,1,1,1,42,2,4,31,17,3,159257
4140,22509,2,13,1,10,03,01,1,0120,06,2,2,2,40,2,3,92,0,3,159257
4141,22509,2,13,1,10,03,01,1,0120,06,3,5,1,17,1,5,91,0,3,159257
4142,22509,2,13,1,10,03,01,1,0120,06,4,5,1,10,1,2,91,0,3,159257
4143,22509,2,13,1,10,03,01,1,0120,06,5,5,2,17,1,5,91,0,3,159257
4144,22509,2,13,1,10,03,01,1,0120,07,1,1,1,40,2,11,11,82,3,159257
4145,22509,2,13,1,10,03,01,1,0120,07,2,2,2,36,2,11,92,0,3,159257
4146,22509,2,13,1,10,03,01,1,0120,07,3,7,2,75,3,1,97,0,3,159257
4147,22509,2,13,1,10,03,01,1,0120,08,1,1,1,76,2,5,11,24,3,159257
4148,22509,2,13,1,10,03,01,1,0120,08,2,2,2,72,2,3,92,0,3,159257
4149,22509,2,13,1,10,03,01,1,0120,08,3,3,1,52,2,11,11,24,3,159257
4150,22509,2,13,1,10,03,01,1,0120,08,4,4,2,48,2,5,92,0,3,159257
4151,22509,2,13,1,10,03,01,1,0120,08,5,6,1,24,1,6,21,24,3,159257
4152,22509,2,13,1,10,03,01,1,0120,08,6,6,1,21,1,6,91,0,3,159257
4153,22509,2,13,1,10,03,01,1,0120,09,1,1,1,72,2,1,95,0,3,159257
4154,22509,2,13,1,10,03,01,1,0120,09,2,2,2,65,2,1,92,0,3,159257
4155,22509,2,13,1,10,03,01,1,0120,09,3,5,2,28,1,12,31,65,3,159257
4156,22509,2,13,1,10,03,01,1,0120,10,1,1,1,62,2,4,11,47,3,159257
4157,22509,2,13,1,10,03,01,1,0120,10,2,2,2,60,2,1,92,0,3,159257
4158,22509,2,13,1,10,03,01,1,0120,10,3,3,1,30,2,11,31,61,3,159257
4159,22509,2,13,1,10,03,01,1,0120,10,4,4,2,28,2,12,92,0,3,159257
4160,22509,2,13,1,10,03,01,1,0120,10,5,5,1,26,1,11,21,47,3,159257
4161,22509,2,13,1,10,03,01,1,0120,10,6,5,2,28,1,11,81,0,3,159257
4162,22509,2,13,1,10,03,01,1,0120,11,1,1,1,61,2,4,11,17,3,159257
4163,22509,2,13,1,10,03,01,1,0120,11,2,2,2,56,2,1,92,0,3,159257
4164,22509,2,13,1,10,03,01,1,0120,11,3,3,1,35,2,11,31,47,3,159257
4165,22509,2,13,1,10,03,01,1,0120,11,4,4,2,32,2,12,92,0,3,159257
4166,22509,2,13,1,10,03,01,1,0120,12,1,1,1,65,2,1,95,0,3,159257
4167,22509,2,13,1,10,03,01,1,0120,12,2,2,2,60,2,1,92,0,3,159257
4168,22509,2,13,1,10,03,01,1,0120,12,3,3,1,36,2,8,11,47,3,159257
4169,22509,2,13,1,10,03,01,1,0120,12,4,4,2,32,2,7,92,0,3,159257
4170,22509,2,13,1,10,03,01,1,0120,12,5,6,1,0,1,1,0,0,3,159257
4171,22509,2,13,1,10,03,01,1,0120,12,6,6,2,5,1,2,0,0,3,159257
4172,22509,2,13,1,10,03,01,1,0120,12,7,6,2,4,1,1,0,0,3,159257
4173,22509,2,13,1,10,03,01,1,0120,13,1,1,1,61,2,12,94,0,3,159257
4174,22509,2,13,1,10,03,01,1,0120,13,2,2,2,57,2,4,92,0,3,159257
4175,22509,2,13,1,10,03,01,1,0120,13,3,5,1,30,1,12,31,85,3,159257
4176,22509,2,13,1,10,03,01,1,0120,14,1,1,1,68,2,6,94,0,3,159257
4177,22509,2,13,1,10,03,01,1,0120,14,2,3,1,41,2,11,11,69,3,159257
4178,22509,2,13,1,10,03,01,1,0120,14,3,4,2,40,2,6,92,0,3,159257
4179,22509,2,13,1,10,03,01,1,0120,14,4,6,1,9,1,2,91,0,3,159257
4180,22509,2,13,1,10,03,01,1,0120,14,5,6,2,7,1,2,91,0,3,159257
4181,22986,2,13,1,02,01,01,2,0120,01,1,1,1,38,2,4,11,41,3,197726
4182,22986,2,13,1,02,01,01,2,0120,01,2,2,2,37,2,4,92,0,3,197726
4183,22986,2,13,1,02,01,01,2,0120,01,3,5,1,15,1,3,91,0,3,197726
4184,22986,2,13,1,02,01,01,2,0120,01,4,5,1,13,1,3,91,0,3,197726
4185,22986,2,13,1,02,01,01,2,0120,02,1,1,1,30,2,5,11,13,3,197726
4186,22986,2,13,1,02,01,01,2,0120,02,2,2,2,27,2,6,92,0,3,197726
4187,22986,2,13,1,02,01,01,2,0120,02,3,5,2,16,1,4,91,0,3,197726
4188,22986,2,13,1,02,01,01,2,0120,02,4,5,2,13,1,3,91,0,3,197726
4189,22986,2,13,1,02,01,01,2,0120,02,5,5,2,3,1,1,0,0,3,197726
4190,22986,2,13,1,02,01,01,2,0120,03,1,1,1,70,2,1,95,0,3,197726
4191,22986,2,13,1,02,01,01,2,0120,03,2,2,2,65,2,1,92,0,3,197726
4192,22986,2,13,1,02,01,01,2,0120,03,3,5,1,24,1,11,11,11,3,197726
4193,22986,2,13,1,02,01,01,2,0120,03,4,5,2,26,1,12,81,0,3,197726
4194,22986,2,13,1,02,01,01,2,0120,04,1,1,1,51,2,1,11,13,3,197726
4195,22986,2,13,1,02,01,01,2,0120,04,2,2,2,48,2,1,92,0,3,197726
4196,22986,2,13,1,02,01,01,2,0120,04,3,3,2,29,2,4,93,0,3,197726
4197,22986,2,13,1,02,01,01,2,0120,04,4,4,1,35,2,1,51,10,3,197726
4198,22986,2,13,1,02,01,01,2,0120,04,5,6,1,8,1,2,91,0,3,197726
4199,22986,2,13,1,02,01,01,2,0120,04,6,6,1,5,1,1,0,0,3,197726
4200,22986,2,13,1,02,01,01,2,0120,04,7,5,2,26,1,4,93,0,3,197726
4201,22986,2,13,1,02,01,01,2,0120,04,8,7,2,75,3,1,97,0,3,197726
4202,22986,2,13,1,02,01,01,2,0120,05,1,1,1,61,2,1,11,96,3,197726
4203,22986,2,13,1,02,01,01,2,0120,05,2,2,2,55,2,1,92,0,3,197726
4204,22986,2,13,1,02,01,01,2,0120,05,3,3,1,40,2,11,31,84,3,197726
4205,22986,2,13,1,02,01,01,2,0120,05,4,4,2,40,2,4,31,84,3,197726
4206,22986,2,13,1,02,01,01,2,0120,05,5,6,1,9,1,2,91,0,3,197726
4207,22986,2,13,1,02,01,01,2,0120,05,6,6,2,13,1,3,91,0,3,197726
4208,22986,2,13,1,02,01,01,2,0120,05,7,6,2,12,1,2,91,0,3,197726
4209,22986,2,13,1,02,01,01,2,0120,06,1,1,1,45,2,5,11,47,3,197726
4210,22986,2,13,1,02,01,01,2,0120,06,2,2,2,45,2,1,92,0,3,197726
4211,22986,2,13,1,02,01,01,2,0120,06,3,5,1,20,1,6,91,0,3,197726
4212,22986,2,13,1,02,01,01,2,0120,06,4,5,1,18,1,6,91,0,3,197726
4213,22986,2,13,1,02,01,01,2,0120,06,5,5,2,22,1,11,91,0,3,197726
