,FSU,Sector,NSS-region,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,day of the week,Type of the day,response code
2616,20124,2,11,1,07,02,01,1,1,4,1,1
2617,20124,2,11,1,07,02,01,1,2,4,1,1
2618,20124,2,11,1,07,02,01,2,1,2,1,1
2619,20124,2,11,1,07,02,01,2,2,2,1,1
2620,20124,2,11,1,07,02,01,2,3,2,1,1
2621,20124,2,11,1,07,02,01,2,4,2,1,1
2622,20124,2,11,1,07,02,01,3,1,1,1,1
2623,20124,2,11,1,07,02,01,3,2,1,1,1
2624,20124,2,11,1,07,02,01,3,3,1,2,1
2625,20124,2,11,1,07,02,01,3,4,1,2,1
2626,20124,2,11,1,07,02,01,4,1,7,1,1
2627,20124,2,11,1,07,02,01,4,2,7,2,1
2628,20124,2,11,1,07,02,01,4,3,7,2,1
2629,20124,2,11,1,07,02,01,5,1,2,1,1
2630,20124,2,11,1,07,02,01,5,2,2,2,1
2631,20124,2,11,1,07,02,01,5,3,2,2,1
2632,20124,2,11,1,07,02,01,6,1,4,2,1
2633,20124,2,11,1,07,02,01,6,2,4,2,1
2634,20124,2,11,1,07,02,01,6,3,4,1,1
2635,20124,2,11,1,07,02,01,6,4,4,2,1
2636,20124,2,11,1,07,02,01,7,1,3,1,1
2637,20124,2,11,1,07,02,01,7,2,3,2,1
2638,20124,2,11,1,07,02,01,7,3,3,1,1
2639,20124,2,11,1,07,02,01,7,4,3,2,1
2640,20124,2,11,1,07,02,01,8,1,1,1,1
2641,20124,2,11,1,07,02,01,8,2,1,2,1
2642,20124,2,11,1,07,02,01,8,3,1,2,1
2643,20124,2,11,1,07,02,01,9,1,5,1,1
2644,20124,2,11,1,07,02,01,10,1,3,1,1
2645,20124,2,11,1,07,02,01,10,2,3,2,1
2646,20124,2,11,1,07,02,01,10,3,3,2,1
2647,20124,2,11,1,07,02,01,10,4,3,2,1
2648,20124,2,11,1,07,02,01,11,1,7,1,1
2649,20124,2,11,1,07,02,01,11,2,7,1,1
2650,20124,2,11,1,07,02,01,11,3,7,1,1
2651,20124,2,11,1,07,02,01,11,4,7,1,1
2652,20124,2,11,1,07,02,01,12,1,5,1,1
2653,20124,2,11,1,07,02,01,12,2,5,1,1
2654,20124,2,11,1,07,02,01,12,3,5,1,1
2655,20124,2,11,1,07,02,01,12,4,5,2,1
2656,20124,2,11,1,07,02,01,12,5,5,1,1
2657,20124,2,11,1,07,02,01,13,1,6,1,1
2658,20124,2,11,1,07,02,01,13,2,6,1,1
2659,20124,2,11,1,07,02,01,13,3,6,2,1
2660,20124,2,11,1,07,02,01,13,4,6,2,1
2661,20124,2,11,1,07,02,01,14,1,1,1,1
2662,20124,2,11,1,07,02,01,14,2,1,2,1
2663,20124,2,11,1,07,02,01,14,3,1,2,1
2664,20275,2,11,1,07,02,01,1,1,4,1,1
2665,20275,2,11,1,07,02,01,1,2,4,1,1
2666,20275,2,11,1,07,02,01,1,3,4,1,1
2667,20275,2,11,1,07,02,01,2,1,6,2,1
2668,20275,2,11,1,07,02,01,2,2,6,1,1
2669,20275,2,11,1,07,02,01,2,3,6,1,1
2670,20275,2,11,1,07,02,01,3,1,2,1,1
2671,20275,2,11,1,07,02,01,3,2,2,1,1
2672,20275,2,11,1,07,02,01,3,3,2,1,1
2673,20275,2,11,1,07,02,01,3,4,2,1,1
2674,20275,2,11,1,07,02,01,4,1,6,1,1
2675,20275,2,11,1,07,02,01,4,2,6,1,1
2676,20275,2,11,1,07,02,01,4,3,6,1,1
2677,20275,2,11,1,07,02,01,5,1,4,1,1
2678,20275,2,11,1,07,02,01,5,2,4,1,1
2679,20275,2,11,1,07,02,01,6,1,1,1,1
2680,20275,2,11,1,07,02,01,6,2,1,1,1
2681,20275,2,11,1,07,02,01,6,3,1,1,1
2682,20275,2,11,1,07,02,01,6,4,1,1,1
2683,20275,2,11,1,07,02,01,6,5,1,1,1
2684,20275,2,11,1,07,02,01,6,6,1,1,1
2685,20275,2,11,1,07,02,01,6,7,1,1,1
2686,20275,2,11,1,07,02,01,6,8,1,1,1
2687,20275,2,11,1,07,02,01,7,1,5,1,1
2688,20275,2,11,1,07,02,01,7,2,5,1,1
2689,20275,2,11,1,07,02,01,7,3,5,1,1
2690,20275,2,11,1,07,02,01,7,4,5,1,1
2691,20275,2,11,1,07,02,01,8,1,3,1,1
2692,20275,2,11,1,07,02,01,8,2,3,1,1
2693,20275,2,11,1,07,02,01,8,3,3,1,1
2694,20275,2,11,1,07,02,01,8,4,3,1,1
2695,20275,2,11,1,07,02,01,8,5,3,1,1
2696,20275,2,11,1,07,02,01,9,1,7,1,1
2697,20275,2,11,1,07,02,01,9,2,7,1,1
2698,20275,2,11,1,07,02,01,9,3,7,1,1
2699,20275,2,11,1,07,02,01,9,4,7,1,1
2700,20275,2,11,1,07,02,01,10,1,7,1,1
2701,20275,2,11,1,07,02,01,10,2,7,1,1
2702,20275,2,11,1,07,02,01,10,3,7,1,1
2703,20275,2,11,1,07,02,01,11,1,3,1,1
2704,20275,2,11,1,07,02,01,11,2,3,1,1
2705,20275,2,11,1,07,02,01,11,3,3,1,1
2706,20275,2,11,1,07,02,01,12,1,1,1,1
2707,20275,2,11,1,07,02,01,13,1,5,1,1
2708,20275,2,11,1,07,02,01,14,1,2,1,1
2709,20275,2,11,1,07,02,01,14,2,2,1,1
2710,20275,2,11,1,07,02,01,14,3,2,1,1
2711,20275,2,11,1,07,02,01,14,4,2,1,1
2712,20639,2,14,1,04,01,01,1,1,4,1,1
2713,20639,2,14,1,04,01,01,2,1,4,1,1
2714,20639,2,14,1,04,01,01,2,2,4,1,1
2715,20639,2,14,1,04,01,01,3,1,3,1,1
2716,20639,2,14,1,04,01,01,3,2,3,1,1
2717,20639,2,14,1,04,01,01,3,3,3,1,1
2718,20639,2,14,1,04,01,01,3,4,3,1,1
2719,20639,2,14,1,04,01,01,3,5,3,1,1
2720,20639,2,14,1,04,01,01,3,7,3,1,1
2721,20639,2,14,1,04,01,01,4,1,5,1,1
2722,20639,2,14,1,04,01,01,5,1,2,1,1
2723,20639,2,14,1,04,01,01,5,2,2,1,1
2724,20639,2,14,1,04,01,01,5,3,2,1,1
2725,20639,2,14,1,04,01,01,5,4,2,1,1
2726,20639,2,14,1,04,01,01,6,1,1,1,1
2727,20639,2,14,1,04,01,01,6,2,1,1,1
2728,20639,2,14,1,04,01,01,6,4,1,1,1
2729,20639,2,14,1,04,01,01,7,1,5,1,1
2730,20639,2,14,1,04,01,01,7,2,5,1,1
2731,20639,2,14,1,04,01,01,7,5,5,1,1
2732,20639,2,14,1,04,01,01,8,1,1,1,1
2733,20639,2,14,1,04,01,01,8,2,1,1,1
2734,20639,2,14,1,04,01,01,8,3,1,1,1
2735,20639,2,14,1,04,01,01,8,4,1,1,1
2736,20639,2,14,1,04,01,01,9,1,2,1,1
2737,20639,2,14,1,04,01,01,9,2,2,1,1
2738,20639,2,14,1,04,01,01,9,3,2,1,1
2739,20639,2,14,1,04,01,01,10,1,3,1,1
2740,20639,2,14,1,04,01,01,10,2,3,1,1
2741,20639,2,14,1,04,01,01,10,3,3,1,1
2742,20639,2,14,1,04,01,01,10,4,3,1,1
2743,20639,2,14,1,04,01,01,11,1,7,2,1
2744,20639,2,14,1,04,01,01,11,2,7,1,1
2745,20639,2,14,1,04,01,01,11,3,7,1,1
2746,20639,2,14,1,04,01,01,12,1,7,1,1
2747,20639,2,14,1,04,01,01,12,2,7,1,1
2748,20639,2,14,1,04,01,01,12,4,7,1,1
2749,20639,2,14,1,04,01,01,13,1,6,1,1
2750,20639,2,14,1,04,01,01,13,2,6,1,1
2751,20639,2,14,1,04,01,01,13,3,6,1,1
2752,20639,2,14,1,04,01,01,14,1,6,1,1
2753,20639,2,14,1,04,01,01,14,2,6,1,1
2754,20705,2,12,1,20,01,01,1,1,3,1,1
2755,20705,2,12,1,20,01,01,1,2,3,1,1
2756,20705,2,12,1,20,01,01,1,3,3,1,1
2757,20705,2,12,1,20,01,01,1,4,3,2,1
2758,20705,2,12,1,20,01,01,2,1,5,1,1
2759,20705,2,12,1,20,01,01,2,2,5,1,1
2760,20705,2,12,1,20,01,01,3,1,5,1,1
2761,20705,2,12,1,20,01,01,3,2,5,1,1
2762,20705,2,12,1,20,01,01,4,1,3,1,1
2763,20705,2,12,1,20,01,01,4,2,3,1,1
2764,20705,2,12,1,20,01,01,4,3,3,1,1
2765,20705,2,12,1,20,01,01,4,4,3,1,1
2766,20705,2,12,1,20,01,01,4,5,3,1,1
2767,20705,2,12,1,20,01,01,5,1,7,1,1
2768,20705,2,12,1,20,01,01,5,2,7,1,1
2769,20705,2,12,1,20,01,01,6,1,7,1,1
2770,20705,2,12,1,20,01,01,7,1,2,1,1
2771,20705,2,12,1,20,01,01,7,2,2,1,1
2772,20705,2,12,1,20,01,01,7,3,2,1,1
2773,20705,2,12,1,20,01,01,7,4,2,1,1
2774,20705,2,12,1,20,01,01,7,7,2,1,2
2775,20705,2,12,1,20,01,01,8,1,3,1,1
2776,20705,2,12,1,20,01,01,8,2,3,1,1
2777,20705,2,12,1,20,01,01,8,3,3,1,1
2778,20705,2,12,1,20,01,01,9,1,4,1,1
2779,20705,2,12,1,20,01,01,9,2,4,1,1
2780,20705,2,12,1,20,01,01,9,3,4,1,1
2781,20705,2,12,1,20,01,01,10,1,4,1,1
2782,20705,2,12,1,20,01,01,10,2,4,1,1
2783,20705,2,12,1,20,01,01,11,1,2,1,1
2784,20705,2,12,1,20,01,01,11,2,2,1,1
2785,20705,2,12,1,20,01,01,11,3,2,2,1
2786,20705,2,12,1,20,01,01,11,4,2,2,1
2787,20705,2,12,1,20,01,01,12,1,2,1,1
2788,20705,2,12,1,20,01,01,12,2,2,1,1
2789,20705,2,12,1,20,01,01,12,3,2,2,1
2790,20705,2,12,1,20,01,01,12,4,2,2,1
2791,20705,2,12,1,20,01,01,13,1,3,1,1
2792,20705,2,12,1,20,01,01,13,2,3,1,1
2793,20705,2,12,1,20,01,01,13,3,3,1,1
2794,20705,2,12,1,20,01,01,13,4,3,1,1
2795,20705,2,12,1,20,01,01,13,5,3,1,1
2796,20705,2,12,1,20,01,01,14,1,2,1,1
2797,20705,2,12,1,20,01,01,14,2,2,1,1
2798,20705,2,12,1,20,01,01,14,3,2,1,1
2799,20705,2,12,1,20,01,01,14,4,2,1,1
2800,21075,2,13,1,10,03,02,1,1,4,1,1
2801,21075,2,13,1,10,03,02,1,2,4,1,1
2802,21075,2,13,1,10,03,02,1,3,4,1,1
2803,21075,2,13,1,10,03,02,1,4,4,1,1
2804,21075,2,13,1,10,03,02,1,5,4,2,1
2805,21075,2,13,1,10,03,02,1,6,4,1,1
2806,21075,2,13,1,10,03,02,1,7,4,1,1
2807,21075,2,13,1,10,03,02,1,8,4,1,1
2808,21075,2,13,1,10,03,02,2,1,5,1,1
2809,21075,2,13,1,10,03,02,2,2,5,1,1
2810,21075,2,13,1,10,03,02,2,3,5,1,1
2811,21075,2,13,1,10,03,02,3,1,5,1,1
2812,21075,2,13,1,10,03,02,3,2,5,1,1
2813,21075,2,13,1,10,03,02,3,3,5,1,1
2814,21075,2,13,1,10,03,02,4,1,6,1,1
2815,21075,2,13,1,10,03,02,4,2,6,1,2
2816,21075,2,13,1,10,03,02,4,3,6,1,2
2817,21075,2,13,1,10,03,02,4,4,6,1,2
2818,21075,2,13,1,10,03,02,5,1,6,1,1
2819,21075,2,13,1,10,03,02,5,2,6,1,1
2820,21075,2,13,1,10,03,02,5,3,6,1,1
2821,21075,2,13,1,10,03,02,5,4,6,1,1
2822,21075,2,13,1,10,03,02,5,5,6,1,1
2823,21075,2,13,1,10,03,02,6,1,1,1,1
2824,21075,2,13,1,10,03,02,6,2,1,1,1
2825,21075,2,13,1,10,03,02,6,3,1,1,1
2826,21075,2,13,1,10,03,02,6,4,1,1,1
2827,21075,2,13,1,10,03,02,7,1,1,1,2
2828,21075,2,13,1,10,03,02,7,2,1,1,2
2829,21075,2,13,1,10,03,02,7,3,1,1,2
2830,21075,2,13,1,10,03,02,7,5,1,1,2
2831,21075,2,13,1,10,03,02,8,1,3,1,2
2832,21075,2,13,1,10,03,02,8,2,3,1,2
2833,21075,2,13,1,10,03,02,8,3,3,1,2
2834,21075,2,13,1,10,03,02,8,4,3,2,2
2835,21075,2,13,1,10,03,02,8,6,3,2,2
2836,21075,2,13,1,10,03,02,8,7,3,2,2
2837,21075,2,13,1,10,03,02,9,1,2,1,2
2838,21075,2,13,1,10,03,02,9,2,2,1,2
2839,21075,2,13,1,10,03,02,9,3,2,2,2
2840,21075,2,13,1,10,03,02,9,4,2,1,2
2841,21075,2,13,1,10,03,02,10,1,4,1,1
2842,21075,2,13,1,10,03,02,10,2,4,1,1
2843,21075,2,13,1,10,03,02,11,1,2,1,1
2844,21075,2,13,1,10,03,02,11,2,2,1,1
2845,21075,2,13,1,10,03,02,11,3,2,1,1
2846,21075,2,13,1,10,03,02,11,4,2,1,1
2847,21075,2,13,1,10,03,02,11,5,2,1,1
2848,21075,2,13,1,10,03,02,12,1,7,1,2
2849,21075,2,13,1,10,03,02,12,2,7,1,1
2850,21075,2,13,1,10,03,02,12,3,7,2,2
2851,21075,2,13,1,10,03,02,13,1,7,1,1
2852,21075,2,13,1,10,03,02,13,2,7,1,1
2853,21075,2,13,1,10,03,02,13,3,7,2,1
2854,21075,2,13,1,10,03,02,13,4,7,2,1
2855,21075,2,13,1,10,03,02,13,5,7,1,1
2856,21075,2,13,1,10,03,02,14,1,3,1,1
2857,21075,2,13,1,10,03,02,14,2,3,1,1
2858,21075,2,13,1,10,03,02,14,3,3,1,1
2859,21075,2,13,1,10,03,02,14,4,3,1,1
2860,21075,2,13,1,10,03,02,14,5,3,1,1
2861,21119,2,11,1,21,01,01,1,1,5,1,1
2862,21119,2,11,1,21,01,01,1,2,5,1,1
2863,21119,2,11,1,21,01,01,2,1,3,1,1
2864,21119,2,11,1,21,01,01,2,2,3,1,1
2865,21119,2,11,1,21,01,01,2,4,3,1,1
2866,21119,2,11,1,21,01,01,3,1,4,1,1
2867,21119,2,11,1,21,01,01,3,2,4,1,1
2868,21119,2,11,1,21,01,01,3,3,4,1,1
2869,21119,2,11,1,21,01,01,3,4,4,1,1
2870,21119,2,11,1,21,01,01,4,1,4,1,1
2871,21119,2,11,1,21,01,01,4,2,4,1,1
2872,21119,2,11,1,21,01,01,4,3,4,1,1
2873,21119,2,11,1,21,01,01,5,1,3,1,1
2874,21119,2,11,1,21,01,01,5,2,3,1,1
2875,21119,2,11,1,21,01,01,6,1,5,1,1
2876,21119,2,11,1,21,01,01,6,2,5,1,1
2877,21119,2,11,1,21,01,01,6,3,5,1,1
2878,21119,2,11,1,21,01,01,7,1,7,2,1
2879,21119,2,11,1,21,01,01,7,2,7,1,1
2880,21119,2,11,1,21,01,01,7,3,7,2,1
2881,21119,2,11,1,21,01,01,7,4,7,2,1
2882,21119,2,11,1,21,01,01,8,1,6,1,1
2883,21119,2,11,1,21,01,01,8,2,6,1,1
2884,21119,2,11,1,21,01,01,8,3,6,1,1
2885,21119,2,11,1,21,01,01,8,4,6,1,1
2886,21119,2,11,1,21,01,01,9,1,6,1,1
2887,21119,2,11,1,21,01,01,9,2,6,1,1
2888,21119,2,11,1,21,01,01,10,1,1,1,1
2889,21119,2,11,1,21,01,01,10,2,1,1,1
2890,21119,2,11,1,21,01,01,10,3,1,1,1
2891,21119,2,11,1,21,01,01,11,1,1,1,1
2892,21119,2,11,1,21,01,01,11,2,1,1,1
2893,21119,2,11,1,21,01,01,12,1,7,2,1
2894,21119,2,11,1,21,01,01,12,2,7,1,1
2895,21119,2,11,1,21,01,01,12,3,7,2,1
2896,21119,2,11,1,21,01,01,12,4,7,2,1
2897,21119,2,11,1,21,01,01,12,5,7,2,1
2898,21119,2,11,1,21,01,01,13,1,2,1,1
2899,21119,2,11,1,21,01,01,13,2,2,1,1
2900,21119,2,11,1,21,01,01,13,3,2,1,1
2901,21119,2,11,1,21,01,01,13,4,2,1,1
2902,21119,2,11,1,21,01,01,13,7,2,1,1
2903,21119,2,11,1,21,01,01,13,8,2,1,1
2904,21119,2,11,1,21,01,01,14,1,2,1,1
2905,21119,2,11,1,21,01,01,14,2,2,1,1
2906,21119,2,11,1,21,01,01,14,3,2,1,1
2907,21119,2,11,1,21,01,01,14,4,2,1,1
2908,21182,2,13,1,10,03,02,1,1,3,1,1
2909,21182,2,13,1,10,03,02,1,2,3,1,1
2910,21182,2,13,1,10,03,02,1,3,3,1,1
2911,21182,2,13,1,10,03,02,1,4,3,1,1
2912,21182,2,13,1,10,03,02,1,6,3,1,1
2913,21182,2,13,1,10,03,02,2,1,2,1,1
2914,21182,2,13,1,10,03,02,2,2,2,1,1
2915,21182,2,13,1,10,03,02,2,3,2,1,1
2916,21182,2,13,1,10,03,02,2,4,2,1,1
2917,21182,2,13,1,10,03,02,2,7,2,1,1
2918,21182,2,13,1,10,03,02,3,1,6,1,1
2919,21182,2,13,1,10,03,02,3,2,6,1,1
2920,21182,2,13,1,10,03,02,3,3,6,1,1
2921,21182,2,13,1,10,03,02,3,4,6,1,1
2922,21182,2,13,1,10,03,02,3,5,6,1,1
2923,21182,2,13,1,10,03,02,4,1,3,1,1
2924,21182,2,13,1,10,03,02,4,2,3,1,1
2925,21182,2,13,1,10,03,02,4,3,3,1,1
2926,21182,2,13,1,10,03,02,4,4,3,1,1
2927,21182,2,13,1,10,03,02,4,5,3,1,1
2928,21182,2,13,1,10,03,02,5,1,6,1,1
2929,21182,2,13,1,10,03,02,5,2,6,1,1
2930,21182,2,13,1,10,03,02,5,3,6,2,1
2931,21182,2,13,1,10,03,02,5,4,6,1,1
2932,21182,2,13,1,10,03,02,5,5,6,1,1
2933,21182,2,13,1,10,03,02,5,6,6,1,1
2934,21182,2,13,1,10,03,02,6,1,4,1,1
2935,21182,2,13,1,10,03,02,6,2,4,1,1
2936,21182,2,13,1,10,03,02,6,3,4,1,1
2937,21182,2,13,1,10,03,02,6,4,4,1,1
2938,21182,2,13,1,10,03,02,6,5,4,1,1
2939,21182,2,13,1,10,03,02,6,6,4,1,1
2940,21182,2,13,1,10,03,02,7,1,4,1,1
2941,21182,2,13,1,10,03,02,7,2,4,1,1
2942,21182,2,13,1,10,03,02,7,3,4,1,1
2943,21182,2,13,1,10,03,02,7,4,4,1,1
2944,21182,2,13,1,10,03,02,8,1,5,1,1
2945,21182,2,13,1,10,03,02,8,2,5,1,1
2946,21182,2,13,1,10,03,02,8,3,5,1,1
2947,21182,2,13,1,10,03,02,8,4,5,1,1
2948,21182,2,13,1,10,03,02,8,5,5,2,1
2949,21182,2,13,1,10,03,02,8,6,5,2,1
2950,21182,2,13,1,10,03,02,9,1,5,1,1
2951,21182,2,13,1,10,03,02,9,2,5,1,1
2952,21182,2,13,1,10,03,02,9,3,5,1,1
2953,21182,2,13,1,10,03,02,9,4,5,1,1
2954,21182,2,13,1,10,03,02,9,7,5,1,1
2955,21182,2,13,1,10,03,02,10,1,2,1,1
2956,21182,2,13,1,10,03,02,10,2,2,1,1
2957,21182,2,13,1,10,03,02,10,3,2,1,1
2958,21182,2,13,1,10,03,02,10,4,2,1,1
2959,21182,2,13,1,10,03,02,10,5,2,1,1
2960,21182,2,13,1,10,03,02,11,1,1,1,1
2961,21182,2,13,1,10,03,02,11,2,1,1,1
2962,21182,2,13,1,10,03,02,11,3,1,1,1
2963,21182,2,13,1,10,03,02,11,4,1,1,1
2964,21182,2,13,1,10,03,02,12,1,7,1,1
2965,21182,2,13,1,10,03,02,12,2,7,1,1
2966,21182,2,13,1,10,03,02,13,1,1,1,1
2967,21182,2,13,1,10,03,02,13,2,1,1,1
2968,21182,2,13,1,10,03,02,14,1,7,1,1
2969,21222,2,13,1,08,01,01,1,1,1,1,1
2970,21222,2,13,1,08,01,01,1,2,1,1,1
2971,21222,2,13,1,08,01,01,2,1,7,1,1
2972,21222,2,13,1,08,01,01,2,2,7,1,1
2973,21222,2,13,1,08,01,01,2,3,7,1,1
2974,21222,2,13,1,08,01,01,2,4,7,1,1
2975,21222,2,13,1,08,01,01,2,5,7,1,1
2976,21222,2,13,1,08,01,01,3,1,7,1,1
2977,21222,2,13,1,08,01,01,3,2,7,1,1
2978,21222,2,13,1,08,01,01,3,3,7,1,1
2979,21222,2,13,1,08,01,01,3,4,7,1,1
2980,21222,2,13,1,08,01,01,4,1,5,1,1
2981,21222,2,13,1,08,01,01,4,2,5,1,1
2982,21222,2,13,1,08,01,01,5,1,1,1,1
2983,21222,2,13,1,08,01,01,5,2,1,1,1
2984,21222,2,13,1,08,01,01,5,3,0,0,0
2985,21222,2,13,1,08,01,01,5,4,1,1,1
2986,21222,2,13,1,08,01,01,5,5,1,1,1
2987,21222,2,13,1,08,01,01,6,1,6,1,1
2988,21222,2,13,1,08,01,01,6,2,6,1,1
2989,21222,2,13,1,08,01,01,6,3,6,1,1
2990,21222,2,13,1,08,01,01,6,4,6,1,1
2991,21222,2,13,1,08,01,01,7,1,4,1,1
2992,21222,2,13,1,08,01,01,7,2,4,1,1
2993,21222,2,13,1,08,01,01,7,3,4,1,1
2994,21222,2,13,1,08,01,01,7,4,0,0,0
2995,21222,2,13,1,08,01,01,7,5,4,1,1
2996,21222,2,13,1,08,01,01,7,6,4,1,1
2997,21222,2,13,1,08,01,01,7,7,4,1,1
2998,21222,2,13,1,08,01,01,8,1,4,1,1
2999,21222,2,13,1,08,01,01,9,1,2,1,1
3000,21222,2,13,1,08,01,01,9,2,2,1,1
3001,21222,2,13,1,08,01,01,9,3,2,1,1
3002,21222,2,13,1,08,01,01,9,4,2,1,1
3003,21222,2,13,1,08,01,01,9,5,2,1,1
3004,21222,2,13,1,08,01,01,10,1,3,1,1
3005,21222,2,13,1,08,01,01,10,2,3,1,1
3006,21222,2,13,1,08,01,01,10,3,3,1,1
3007,21222,2,13,1,08,01,01,10,4,3,1,1
3008,21222,2,13,1,08,01,01,11,1,3,1,1
3009,21222,2,13,1,08,01,01,11,2,3,1,1
3010,21222,2,13,1,08,01,01,11,3,3,1,1
3011,21222,2,13,1,08,01,01,11,4,3,1,1
3012,21222,2,13,1,08,01,01,12,1,2,1,1
3013,21222,2,13,1,08,01,01,12,2,2,1,1
3014,21222,2,13,1,08,01,01,12,3,2,1,1
3015,21222,2,13,1,08,01,01,12,4,0,0,0
3016,21222,2,13,1,08,01,01,13,1,5,1,1
3017,21222,2,13,1,08,01,01,13,2,5,1,1
3018,21222,2,13,1,08,01,01,13,3,5,1,1
3019,21222,2,13,1,08,01,01,13,5,5,1,1
3020,21222,2,13,1,08,01,01,14,1,6,1,1
3021,21222,2,13,1,08,01,01,14,2,6,1,1
3022,21222,2,13,1,08,01,01,14,3,6,1,1
3023,21269,2,11,1,07,02,01,1,1,5,1,1
3024,21269,2,11,1,07,02,01,1,2,5,1,1
3025,21269,2,11,1,07,02,01,2,1,7,1,1
3026,21269,2,11,1,07,02,01,2,2,7,1,1
3027,21269,2,11,1,07,02,01,3,1,1,1,1
3028,21269,2,11,1,07,02,01,3,2,1,1,1
3029,21269,2,11,1,07,02,01,4,1,3,1,1
3030,21269,2,11,1,07,02,01,4,2,3,1,1
3031,21269,2,11,1,07,02,01,5,1,1,1,1
3032,21269,2,11,1,07,02,01,5,2,1,1,1
3033,21269,2,11,1,07,02,01,5,3,1,1,1
3034,21269,2,11,1,07,02,01,5,4,1,1,1
3035,21269,2,11,1,07,02,01,5,5,1,1,1
3036,21269,2,11,1,07,02,01,5,6,1,1,1
3037,21269,2,11,1,07,02,01,6,1,2,1,1
3038,21269,2,11,1,07,02,01,6,2,2,1,1
3039,21269,2,11,1,07,02,01,6,3,2,1,1
3040,21269,2,11,1,07,02,01,6,5,2,1,1
3041,21269,2,11,1,07,02,01,6,6,2,1,1
3042,21269,2,11,1,07,02,01,7,1,3,1,1
3043,21269,2,11,1,07,02,01,7,2,3,1,1
3044,21269,2,11,1,07,02,01,7,3,3,1,1
3045,21269,2,11,1,07,02,01,7,4,3,1,1
3046,21269,2,11,1,07,02,01,8,1,6,1,1
3047,21269,2,11,1,07,02,01,8,2,6,1,1
3048,21269,2,11,1,07,02,01,9,1,6,1,1
3049,21269,2,11,1,07,02,01,9,2,6,1,1
3050,21269,2,11,1,07,02,01,10,1,4,1,1
3051,21269,2,11,1,07,02,01,10,2,4,1,1
3052,21269,2,11,1,07,02,01,10,3,4,1,1
3053,21269,2,11,1,07,02,01,10,4,4,1,1
3054,21269,2,11,1,07,02,01,11,1,4,1,1
3055,21269,2,11,1,07,02,01,11,2,4,1,1
3056,21269,2,11,1,07,02,01,11,3,4,1,1
3057,21269,2,11,1,07,02,01,12,1,5,1,1
3058,21269,2,11,1,07,02,01,12,2,5,1,1
3059,21269,2,11,1,07,02,01,12,3,5,1,1
3060,21269,2,11,1,07,02,01,13,1,2,1,1
3061,21269,2,11,1,07,02,01,13,2,2,1,1
3062,21269,2,11,1,07,02,01,13,3,2,1,1
3063,21269,2,11,1,07,02,01,14,1,7,1,1
3064,21269,2,11,1,07,02,01,14,2,7,1,1
3065,21317,2,11,1,21,01,01,1,1,1,1,1
3066,21317,2,11,1,21,01,01,1,2,1,1,1
3067,21317,2,11,1,21,01,01,1,3,1,1,1
3068,21317,2,11,1,21,01,01,1,4,1,1,1
3069,21317,2,11,1,21,01,01,1,5,1,1,1
3070,21317,2,11,1,21,01,01,2,1,3,1,1
3071,21317,2,11,1,21,01,01,2,2,3,1,1
3072,21317,2,11,1,21,01,01,2,3,3,1,1
3073,21317,2,11,1,21,01,01,2,4,3,1,1
3074,21317,2,11,1,21,01,01,3,1,7,1,1
3075,21317,2,11,1,21,01,01,3,2,7,1,1
3076,21317,2,11,1,21,01,01,4,1,6,1,1
3077,21317,2,11,1,21,01,01,4,2,6,1,1
3078,21317,2,11,1,21,01,01,4,3,6,1,1
3079,21317,2,11,1,21,01,01,4,4,6,1,1
3080,21317,2,11,1,21,01,01,5,1,3,1,1
3081,21317,2,11,1,21,01,01,5,2,3,1,1
3082,21317,2,11,1,21,01,01,5,3,3,1,1
3083,21317,2,11,1,21,01,01,5,4,3,1,1
3084,21317,2,11,1,21,01,01,6,1,2,1,1
3085,21317,2,11,1,21,01,01,6,2,2,1,1
3086,21317,2,11,1,21,01,01,6,3,2,1,1
3087,21317,2,11,1,21,01,01,6,4,2,1,1
3088,21317,2,11,1,21,01,01,6,5,2,1,1
3089,21317,2,11,1,21,01,01,7,1,5,1,1
3090,21317,2,11,1,21,01,01,7,2,5,1,1
3091,21317,2,11,1,21,01,01,8,1,4,1,1
3092,21317,2,11,1,21,01,01,8,2,4,1,1
3093,21317,2,11,1,21,01,01,8,3,4,1,1
3094,21317,2,11,1,21,01,01,8,4,4,1,1
3095,21317,2,11,1,21,01,01,8,5,4,1,1
3096,21317,2,11,1,21,01,01,9,1,2,1,1
3097,21317,2,11,1,21,01,01,9,2,2,1,1
3098,21317,2,11,1,21,01,01,9,3,2,1,1
3099,21317,2,11,1,21,01,01,10,1,4,1,1
3100,21317,2,11,1,21,01,01,10,2,4,1,1
3101,21317,2,11,1,21,01,01,10,3,4,1,1
3102,21317,2,11,1,21,01,01,10,4,4,1,1
3103,21317,2,11,1,21,01,01,11,1,1,1,1
3104,21317,2,11,1,21,01,01,11,2,1,1,1
3105,21317,2,11,1,21,01,01,11,3,1,1,1
3106,21317,2,11,1,21,01,01,12,1,5,1,1
3107,21317,2,11,1,21,01,01,13,1,6,2,1
3108,21317,2,11,1,21,01,01,13,2,6,2,1
3109,21317,2,11,1,21,01,01,13,3,6,1,1
3110,21317,2,11,1,21,01,01,13,4,6,1,1
3111,21317,2,11,1,21,01,01,13,5,6,1,1
3112,21317,2,11,1,21,01,01,14,1,7,1,1
