,FSU,Sector,State,NSS-region,District,Stratum,Sub-stratum,Sample HHID,PersonID,Serial no of Activity,Time from,Time to,Multi-activity,Simul-activity,Major-activity,Activity code,Where,Paid-unpaid,Type of enterprise,NSC
67075,22101,2,01,013,10,03,01,07,003,007,13:00,13:30,2,0,1,640,2,01,0,000
67076,22101,2,01,013,10,03,01,07,003,008,13:30,14:30,1,2,2,931,1,01,0,000
67077,22101,2,01,013,10,03,01,07,003,009,13:30,14:30,0,0,1,921,1,01,0,000
67078,22101,2,01,013,10,03,01,07,003,010,14:30,17:00,2,0,1,620,1,01,0,000
67079,22101,2,01,013,10,03,01,07,003,011,17:00,17:30,2,0,1,922,1,01,0,000
67080,22101,2,01,013,10,03,01,07,003,012,17:30,19:30,2,0,1,842,1,01,0,000
67081,22101,2,01,013,10,03,01,07,003,013,19:30,20:30,1,2,1,850,1,01,0,000
67082,22101,2,01,013,10,03,01,07,003,014,19:30,20:30,0,0,2,921,1,01,0,000
67083,22101,2,01,013,10,03,01,07,003,015,20:30,21:30,1,2,1,842,1,01,0,000
67084,22101,2,01,013,10,03,01,07,003,016,20:30,21:30,0,0,2,850,1,01,0,000
67085,22101,2,01,013,10,03,01,07,003,017,21:30,04:00,2,0,1,911,1,01,0,000
67086,22101,2,01,013,10,03,01,08,001,001,04:00,05:00,1,2,2,931,1,01,0,000
67087,22101,2,01,013,10,03,01,08,001,002,04:00,05:00,0,0,1,741,1,01,0,000
67088,22101,2,01,013,10,03,01,08,001,003,05:00,08:00,2,0,1,919,1,01,0,000
67089,22101,2,01,013,10,03,01,08,001,004,08:00,08:30,2,0,1,931,1,01,0,000
67090,22101,2,01,013,10,03,01,08,001,005,08:30,09:30,2,0,1,313,1,03,0,000
67091,22101,2,01,013,10,03,01,08,001,006,09:30,10:00,2,0,1,380,2,03,0,000
67092,22101,2,01,013,10,03,01,08,001,007,10:00,12:00,2,0,1,371,2,03,0,000
67093,22101,2,01,013,10,03,01,08,001,008,12:00,12:30,2,0,1,380,2,03,0,000
67094,22101,2,01,013,10,03,01,08,001,009,12:30,13:00,2,0,1,850,1,01,0,000
67095,22101,2,01,013,10,03,01,08,001,010,13:00,14:00,1,2,2,931,1,01,0,000
67096,22101,2,01,013,10,03,01,08,001,011,13:00,14:00,0,0,1,741,1,01,0,000
67097,22101,2,01,013,10,03,01,08,001,012,14:00,16:00,2,0,1,311,1,03,0,000
67098,22101,2,01,013,10,03,01,08,001,013,16:00,17:30,2,0,1,850,1,01,0,000
67099,22101,2,01,013,10,03,01,08,001,014,17:30,18:30,1,2,1,931,1,01,0,000
67100,22101,2,01,013,10,03,01,08,001,015,17:30,18:30,0,0,2,741,1,01,0,000
67101,22101,2,01,013,10,03,01,08,001,016,18:30,19:30,1,2,1,321,1,03,0,000
67102,22101,2,01,013,10,03,01,08,001,017,18:30,19:30,0,0,2,850,1,01,0,000
67103,22101,2,01,013,10,03,01,08,001,018,19:30,20:30,1,2,2,931,1,01,0,000
67104,22101,2,01,013,10,03,01,08,001,019,19:30,20:30,0,0,1,921,1,01,0,000
67105,22101,2,01,013,10,03,01,08,001,020,19:30,20:30,0,0,2,741,1,01,0,000
67106,22101,2,01,013,10,03,01,08,001,021,20:30,21:00,1,2,1,711,1,01,0,000
67107,22101,2,01,013,10,03,01,08,001,022,20:30,21:00,0,0,2,850,1,01,0,000
67108,22101,2,01,013,10,03,01,08,001,023,20:30,21:00,0,0,2,313,1,03,0,000
67109,22101,2,01,013,10,03,01,08,001,024,21:00,22:00,2,0,1,741,1,01,0,000
67110,22101,2,01,013,10,03,01,08,001,025,22:00,22:30,2,0,1,922,1,01,0,000
67111,22101,2,01,013,10,03,01,08,001,026,22:30,02:30,2,0,1,911,1,01,0,000
67112,22101,2,01,013,10,03,01,08,001,027,02:30,04:00,1,2,2,311,1,03,0,000
67113,22101,2,01,013,10,03,01,08,001,028,02:30,04:00,0,0,1,921,1,01,0,000
67114,22101,2,01,013,10,03,01,08,001,029,02:30,04:00,0,0,2,922,1,01,0,000
67115,22101,2,01,013,10,03,01,08,002,001,04:00,05:00,1,2,2,931,1,01,0,000
67116,22101,2,01,013,10,03,01,08,002,002,04:00,05:00,0,0,1,741,1,01,0,000
67117,22101,2,01,013,10,03,01,08,002,003,05:00,07:30,2,0,1,919,1,01,0,000
67118,22101,2,01,013,10,03,01,08,002,004,07:30,08:30,2,0,1,931,1,01,0,000
67119,22101,2,01,013,10,03,01,08,002,005,08:30,09:00,2,0,1,640,2,01,0,000
67120,22101,2,01,013,10,03,01,08,002,006,09:00,12:30,2,0,1,611,2,01,0,000
67121,22101,2,01,013,10,03,01,08,002,007,12:30,13:30,2,0,1,613,2,01,0,000
67122,22101,2,01,013,10,03,01,08,002,008,13:30,14:30,2,0,1,611,2,01,0,000
67123,22101,2,01,013,10,03,01,08,002,009,14:30,15:00,2,0,1,640,2,01,0,000
67124,22101,2,01,013,10,03,01,08,002,010,15:00,15:30,1,2,2,931,1,01,0,000
67125,22101,2,01,013,10,03,01,08,002,011,15:00,15:30,0,0,1,850,1,01,0,000
67126,22101,2,01,013,10,03,01,08,002,012,15:30,18:30,2,0,1,620,1,01,0,000
67127,22101,2,01,013,10,03,01,08,002,013,18:30,19:30,2,0,1,842,1,01,0,000
67128,22101,2,01,013,10,03,01,08,002,014,19:30,20:30,1,2,2,931,1,01,0,000
67129,22101,2,01,013,10,03,01,08,002,015,19:30,20:30,0,0,1,921,1,01,0,000
67130,22101,2,01,013,10,03,01,08,002,016,19:30,20:30,0,0,2,741,1,01,0,000
67131,22101,2,01,013,10,03,01,08,002,017,20:30,21:30,2,0,1,620,1,01,0,000
67132,22101,2,01,013,10,03,01,08,002,018,21:30,22:00,2,0,1,922,1,01,0,000
67133,22101,2,01,013,10,03,01,08,002,019,22:00,03:00,2,0,1,911,1,01,0,000
67134,22101,2,01,013,10,03,01,08,002,020,03:00,04:00,1,2,1,921,1,01,0,000
67135,22101,2,01,013,10,03,01,08,002,021,03:00,04:00,0,0,2,922,1,01,0,000
67136,22101,2,01,013,10,03,01,08,003,001,04:00,05:00,2,0,1,741,1,01,0,000
67137,22101,2,01,013,10,03,01,08,003,002,05:00,08:00,2,0,1,919,1,01,0,000
67138,22101,2,01,013,10,03,01,08,003,003,08:00,08:30,2,0,1,931,1,01,0,000
67139,22101,2,01,013,10,03,01,08,003,004,08:30,09:00,2,0,1,640,2,01,0,000
67140,22101,2,01,013,10,03,01,08,003,005,09:00,13:00,2,0,1,611,2,01,0,000
67141,22101,2,01,013,10,03,01,08,003,006,13:00,14:00,2,0,1,613,2,01,0,000
67142,22101,2,01,013,10,03,01,08,003,007,14:00,16:00,2,0,1,611,2,01,0,000
67143,22101,2,01,013,10,03,01,08,003,008,16:00,16:30,2,0,1,640,2,01,0,000
67144,22101,2,01,013,10,03,01,08,003,009,16:30,18:30,1,2,2,931,1,01,0,000
67145,22101,2,01,013,10,03,01,08,003,010,16:30,18:30,0,0,1,620,1,01,0,000
67146,22101,2,01,013,10,03,01,08,003,011,16:30,18:30,0,0,2,850,1,01,0,000
67147,22101,2,01,013,10,03,01,08,003,012,18:30,19:30,2,0,1,842,1,01,0,000
67148,22101,2,01,013,10,03,01,08,003,013,19:30,20:30,1,2,2,931,1,01,0,000
67149,22101,2,01,013,10,03,01,08,003,014,19:30,20:30,0,0,1,921,1,01,0,000
67150,22101,2,01,013,10,03,01,08,003,015,19:30,20:30,0,0,2,741,1,01,0,000
67151,22101,2,01,013,10,03,01,08,003,016,20:30,21:30,2,0,1,842,1,01,0,000
67152,22101,2,01,013,10,03,01,08,003,017,21:30,22:00,2,0,1,922,1,01,0,000
67153,22101,2,01,013,10,03,01,08,003,018,22:00,03:00,2,0,1,911,1,01,0,000
67154,22101,2,01,013,10,03,01,08,003,019,03:00,04:00,1,2,1,921,1,01,0,000
67155,22101,2,01,013,10,03,01,08,003,020,03:00,04:00,0,0,2,922,1,01,0,000
67156,22101,2,01,013,10,03,01,08,004,001,04:00,07:00,2,0,1,911,1,01,0,000
67157,22101,2,01,013,10,03,01,08,004,002,07:00,08:00,2,0,1,931,1,01,0,000
67158,22101,2,01,013,10,03,01,08,004,003,08:00,08:30,2,0,1,921,1,01,0,000
67159,22101,2,01,013,10,03,01,08,004,004,08:30,09:00,2,0,1,640,2,01,0,000
67160,22101,2,01,013,10,03,01,08,004,005,09:00,13:00,2,0,1,611,2,01,0,000
67161,22101,2,01,013,10,03,01,08,004,006,13:00,14:00,2,0,1,613,2,01,0,000
67162,22101,2,01,013,10,03,01,08,004,007,14:00,16:00,2,0,1,611,2,01,0,000
67163,22101,2,01,013,10,03,01,08,004,008,16:00,16:30,2,0,1,640,2,01,0,000
67164,22101,2,01,013,10,03,01,08,004,009,16:30,19:00,1,2,2,931,1,01,0,000
67165,22101,2,01,013,10,03,01,08,004,010,16:30,19:00,0,0,1,620,1,01,0,000
67166,22101,2,01,013,10,03,01,08,004,011,16:30,19:00,0,0,2,850,1,01,0,000
67167,22101,2,01,013,10,03,01,08,004,012,19:00,21:00,1,2,2,922,1,01,0,000
67168,22101,2,01,013,10,03,01,08,004,013,19:00,21:00,0,0,1,842,1,01,0,000
67169,22101,2,01,013,10,03,01,08,004,014,21:00,21:30,2,0,1,921,1,01,0,000
67170,22101,2,01,013,10,03,01,08,004,015,21:30,04:00,2,0,1,911,1,01,0,000
67171,22101,2,01,013,10,03,01,09,001,001,04:00,04:30,2,0,1,931,1,01,0,000
67172,22101,2,01,013,10,03,01,09,001,002,04:30,06:30,2,0,1,742,2,01,0,000
67173,22101,2,01,013,10,03,01,09,001,003,06:30,08:00,2,0,1,912,1,01,0,000
67174,22101,2,01,013,10,03,01,09,001,004,08:00,09:00,2,0,1,931,1,01,0,000
67175,22101,2,01,013,10,03,01,09,001,005,09:00,11:00,2,0,1,322,1,03,0,000
67176,22101,2,01,013,10,03,01,09,001,006,11:00,12:30,2,0,1,842,1,01,0,000
67177,22101,2,01,013,10,03,01,09,001,007,12:30,13:00,2,0,1,850,1,01,0,000
67178,22101,2,01,013,10,03,01,09,001,008,13:00,14:00,1,2,2,931,1,01,0,000
67179,22101,2,01,013,10,03,01,09,001,009,13:00,14:00,0,0,1,742,2,01,0,000
67180,22101,2,01,013,10,03,01,09,001,010,14:00,16:30,2,0,1,912,1,01,0,000
67181,22101,2,01,013,10,03,01,09,001,011,16:30,17:30,1,2,2,931,1,01,0,000
67182,22101,2,01,013,10,03,01,09,001,012,16:30,17:30,0,0,1,742,2,01,0,000
67183,22101,2,01,013,10,03,01,09,001,013,17:30,18:30,1,2,1,842,1,01,0,000
67184,22101,2,01,013,10,03,01,09,001,014,17:30,18:30,0,0,2,850,1,01,0,000
67185,22101,2,01,013,10,03,01,09,001,015,18:30,19:30,1,2,2,843,1,01,0,000
67186,22101,2,01,013,10,03,01,09,001,016,18:30,19:30,0,0,2,921,1,01,0,000
67187,22101,2,01,013,10,03,01,09,001,017,18:30,19:30,0,0,1,741,1,01,0,000
67188,22101,2,01,013,10,03,01,09,001,018,19:30,20:30,1,2,1,921,1,01,0,000
67189,22101,2,01,013,10,03,01,09,001,019,19:30,20:30,0,0,2,922,1,01,0,000
67190,22101,2,01,013,10,03,01,09,001,020,20:30,22:00,1,2,2,711,1,01,0,000
67191,22101,2,01,013,10,03,01,09,001,021,20:30,22:00,0,0,1,741,1,01,0,000
67192,22101,2,01,013,10,03,01,09,001,022,22:00,03:00,2,0,1,911,1,01,0,000
67193,22101,2,01,013,10,03,01,09,001,023,03:00,04:00,1,2,2,931,1,01,0,000
67194,22101,2,01,013,10,03,01,09,001,024,03:00,04:00,0,0,1,921,1,01,0,000
67195,22101,2,01,013,10,03,01,09,002,001,04:00,05:00,1,2,2,931,1,01,0,000
67196,22101,2,01,013,10,03,01,09,002,002,04:00,05:00,0,0,1,741,1,01,0,000
67197,22101,2,01,013,10,03,01,09,002,003,05:00,05:30,2,0,1,919,1,01,0,000
67198,22101,2,01,013,10,03,01,09,002,004,05:30,09:30,2,0,1,850,1,01,0,000
67199,22101,2,01,013,10,03,01,09,002,005,09:30,11:00,2,0,1,842,1,01,0,000
67200,22101,2,01,013,10,03,01,09,002,006,11:00,11:30,2,0,1,850,1,01,0,000
67201,22101,2,01,013,10,03,01,09,002,007,11:30,13:00,2,0,1,211,2,04,0,000
67202,22101,2,01,013,10,03,01,09,002,008,13:00,14:00,1,2,2,931,1,01,0,000
67203,22101,2,01,013,10,03,01,09,002,009,13:00,14:00,0,0,1,741,1,01,0,000
67204,22101,2,01,013,10,03,01,09,002,010,14:00,17:00,2,0,1,919,1,01,0,000
67205,22101,2,01,013,10,03,01,09,002,011,17:00,18:00,1,2,2,931,1,01,0,000
67206,22101,2,01,013,10,03,01,09,002,012,17:00,18:00,0,0,1,741,1,01,0,000
67207,22101,2,01,013,10,03,01,09,002,013,18:00,19:00,2,0,1,749,1,01,0,000
67208,22101,2,01,013,10,03,01,09,002,014,19:00,20:00,1,2,2,922,1,01,0,000
67209,22101,2,01,013,10,03,01,09,002,015,19:00,20:00,0,0,2,741,1,01,0,000
67210,22101,2,01,013,10,03,01,09,002,016,19:00,20:00,0,0,1,921,1,01,0,000
67211,22101,2,01,013,10,03,01,09,002,017,20:00,21:00,1,2,1,922,1,01,0,000
67212,22101,2,01,013,10,03,01,09,002,018,20:00,21:00,0,0,2,711,1,01,0,000
67213,22101,2,01,013,10,03,01,09,002,019,21:00,22:00,1,2,2,931,1,01,0,000
67214,22101,2,01,013,10,03,01,09,002,020,21:00,22:00,0,0,1,741,1,01,0,000
67215,22101,2,01,013,10,03,01,09,002,021,22:00,03:00,2,0,1,911,1,01,0,000
67216,22101,2,01,013,10,03,01,09,002,022,03:00,04:00,1,2,2,931,1,01,0,000
67217,22101,2,01,013,10,03,01,09,002,023,03:00,04:00,0,0,1,921,1,01,0,000
67218,22101,2,01,013,10,03,01,09,003,001,04:00,04:30,2,0,1,931,1,01,0,000
67219,22101,2,01,013,10,03,01,09,003,002,04:30,06:00,2,0,1,742,2,01,0,000
67220,22101,2,01,013,10,03,01,09,003,003,06:00,08:30,2,0,1,919,1,01,0,000
67221,22101,2,01,013,10,03,01,09,003,004,08:30,09:30,1,2,1,931,1,01,0,000
67222,22101,2,01,013,10,03,01,09,003,005,08:30,09:30,0,0,2,182,2,01,0,000
67223,22101,2,01,013,10,03,01,09,003,006,09:30,13:00,2,0,1,135,2,14,9,000
67224,22101,2,01,013,10,03,01,09,003,007,13:00,14:00,1,2,2,931,2,01,0,000
67225,22101,2,01,013,10,03,01,09,003,008,13:00,14:00,0,0,1,742,2,01,0,000
67226,22101,2,01,013,10,03,01,09,003,009,14:00,17:00,2,0,1,135,2,14,9,000
67227,22101,2,01,013,10,03,01,09,003,010,17:00,17:30,2,0,1,182,2,01,0,000
67228,22101,2,01,013,10,03,01,09,003,011,17:30,18:30,1,2,2,931,1,01,0,000
67229,22101,2,01,013,10,03,01,09,003,012,17:30,18:30,0,0,1,741,1,01,0,000
67230,22101,2,01,013,10,03,01,09,003,013,17:30,18:30,0,0,2,850,1,01,0,000
67231,22101,2,01,013,10,03,01,09,003,014,18:30,19:00,2,0,1,850,1,01,0,000
67232,22101,2,01,013,10,03,01,09,003,015,19:00,20:00,1,2,2,922,1,01,0,000
67233,22101,2,01,013,10,03,01,09,003,016,19:00,20:00,0,0,2,741,1,01,0,000
67234,22101,2,01,013,10,03,01,09,003,017,19:00,20:00,0,0,1,921,1,01,0,000
67235,22101,2,01,013,10,03,01,09,003,018,20:00,21:00,1,2,2,850,1,01,0,000
67236,22101,2,01,013,10,03,01,09,003,019,20:00,21:00,0,0,1,711,1,01,0,000
67237,22101,2,01,013,10,03,01,09,003,020,21:00,22:30,1,2,2,931,1,01,0,000
67238,22101,2,01,013,10,03,01,09,003,021,21:00,22:30,0,0,1,742,2,01,0,000
67239,22101,2,01,013,10,03,01,09,003,022,22:30,03:30,2,0,1,911,1,01,0,000
67240,22101,2,01,013,10,03,01,09,003,023,03:30,04:00,1,2,2,931,1,01,0,000
67241,22101,2,01,013,10,03,01,09,003,024,03:30,04:00,0,0,1,921,1,01,0,000
67242,22101,2,01,013,10,03,01,09,004,001,04:00,05:00,1,2,2,931,1,01,0,000
67243,22101,2,01,013,10,03,01,09,004,002,04:00,05:00,0,0,1,741,1,01,0,000
67244,22101,2,01,013,10,03,01,09,004,003,05:00,07:30,2,0,1,919,1,01,0,000
67245,22101,2,01,013,10,03,01,09,004,004,07:30,09:30,1,2,1,313,1,03,0,000
67246,22101,2,01,013,10,03,01,09,004,005,07:30,09:30,0,0,2,321,1,03,0,000
67247,22101,2,01,013,10,03,01,09,004,006,09:30,10:30,2,0,1,322,1,03,0,000
67248,22101,2,01,013,10,03,01,09,004,007,10:30,11:00,2,0,1,850,1,01,0,000
67249,22101,2,01,013,10,03,01,09,004,008,11:00,12:00,2,0,1,842,1,01,0,000
67250,22101,2,01,013,10,03,01,09,004,009,12:00,13:00,2,0,1,341,1,03,0,000
67251,22101,2,01,013,10,03,01,09,004,010,13:00,14:00,1,2,2,931,1,01,0,000
67252,22101,2,01,013,10,03,01,09,004,011,13:00,14:00,0,0,1,741,1,01,0,000
67253,22101,2,01,013,10,03,01,09,004,012,14:00,14:30,2,0,1,850,1,01,0,000
67254,22101,2,01,013,10,03,01,09,004,013,14:30,16:00,2,0,1,311,1,03,0,000
67255,22101,2,01,013,10,03,01,09,004,014,16:00,17:00,1,2,2,931,1,01,0,000
67256,22101,2,01,013,10,03,01,09,004,015,16:00,17:00,0,0,1,741,1,01,0,000
67257,22101,2,01,013,10,03,01,09,004,016,17:00,18:30,1,2,1,749,1,01,0,000
67258,22101,2,01,013,10,03,01,09,004,017,17:00,18:30,0,0,2,850,1,01,0,000
67259,22101,2,01,013,10,03,01,09,004,018,18:30,19:30,2,0,1,311,1,03,0,000
67260,22101,2,01,013,10,03,01,09,004,019,19:30,20:30,1,2,2,922,1,01,0,000
67261,22101,2,01,013,10,03,01,09,004,020,19:30,20:30,0,0,2,741,1,01,0,000
67262,22101,2,01,013,10,03,01,09,004,021,19:30,20:30,0,0,1,921,1,01,0,000
67263,22101,2,01,013,10,03,01,09,004,022,20:30,21:00,1,2,1,311,1,03,0,000
67264,22101,2,01,013,10,03,01,09,004,023,20:30,21:00,0,0,2,922,1,01,0,000
67265,22101,2,01,013,10,03,01,09,004,024,21:00,21:30,2,0,1,313,1,03,0,000
67266,22101,2,01,013,10,03,01,09,004,025,21:30,23:00,1,2,1,311,1,03,0,000
67267,22101,2,01,013,10,03,01,09,004,026,21:30,23:00,0,0,2,741,1,01,0,000
67268,22101,2,01,013,10,03,01,09,004,027,23:00,03:00,2,0,1,911,1,01,0,000
67269,22101,2,01,013,10,03,01,09,004,028,03:00,04:00,1,2,2,931,1,01,0,000
67270,22101,2,01,013,10,03,01,09,004,029,03:00,04:00,0,0,1,921,1,01,0,000
67271,22101,2,01,013,10,03,01,10,001,001,04:00,05:00,1,2,1,931,1,01,0,000
67272,22101,2,01,013,10,03,01,10,001,002,04:00,05:00,0,0,2,742,2,01,0,000
67273,22101,2,01,013,10,03,01,10,001,003,05:00,08:00,2,0,1,919,1,01,0,000
67274,22101,2,01,013,10,03,01,10,001,004,08:00,08:30,2,0,1,931,1,01,0,000
67275,22101,2,01,013,10,03,01,10,001,005,08:30,09:30,2,0,1,380,2,03,0,000
67276,22101,2,01,013,10,03,01,10,001,006,09:30,12:30,2,0,1,371,2,03,0,000
67277,22101,2,01,013,10,03,01,10,001,007,12:30,13:30,2,0,1,380,2,03,0,000
67278,22101,2,01,013,10,03,01,10,001,008,13:30,14:00,2,0,1,741,1,01,0,000
67279,22101,2,01,013,10,03,01,10,001,009,14:00,17:00,2,0,1,850,1,01,0,000
67280,22101,2,01,013,10,03,01,10,001,010,17:00,18:00,1,2,1,931,1,01,0,000
67281,22101,2,01,013,10,03,01,10,001,011,17:00,18:00,0,0,2,742,2,01,0,000
67282,22101,2,01,013,10,03,01,10,001,012,18:00,19:30,2,0,1,850,1,01,0,000
67283,22101,2,01,013,10,03,01,10,001,013,19:30,20:30,1,2,2,921,1,01,0,000
67284,22101,2,01,013,10,03,01,10,001,014,19:30,20:30,0,0,1,742,2,01,0,000
67285,22101,2,01,013,10,03,01,10,001,015,19:30,20:30,0,0,2,711,1,01,0,000
67286,22101,2,01,013,10,03,01,10,001,016,20:30,21:00,2,0,1,711,1,01,0,000
67287,22101,2,01,013,10,03,01,10,001,017,21:00,22:30,1,2,1,742,2,01,0,000
67288,22101,2,01,013,10,03,01,10,001,018,21:00,22:30,0,0,2,922,1,01,0,000
67289,22101,2,01,013,10,03,01,10,001,019,22:30,03:00,2,0,1,911,1,01,0,000
67290,22101,2,01,013,10,03,01,10,001,020,03:00,04:00,1,2,1,921,1,01,0,000
67291,22101,2,01,013,10,03,01,10,001,021,03:00,04:00,0,0,2,922,1,01,0,000
67292,22101,2,01,013,10,03,01,10,002,001,04:00,05:30,1,2,1,313,1,03,0,000
67293,22101,2,01,013,10,03,01,10,002,002,04:00,05:30,0,0,2,741,1,01,0,000
67294,22101,2,01,013,10,03,01,10,002,003,05:30,09:00,2,0,1,919,1,01,0,000
67295,22101,2,01,013,10,03,01,10,002,004,09:00,09:30,2,0,1,931,1,01,0,000
67296,22101,2,01,013,10,03,01,10,002,005,09:30,11:30,1,2,1,321,1,03,0,000
67297,22101,2,01,013,10,03,01,10,002,006,09:30,11:30,0,0,2,850,1,01,0,000
67298,22101,2,01,013,10,03,01,10,002,007,11:30,12:30,2,0,1,850,1,01,0,000
67299,22101,2,01,013,10,03,01,10,002,008,12:30,13:30,1,2,2,931,1,01,0,000
67300,22101,2,01,013,10,03,01,10,002,009,12:30,13:30,0,0,1,741,1,01,0,000
67301,22101,2,01,013,10,03,01,10,002,010,13:30,16:00,1,2,1,311,1,03,0,000
67302,22101,2,01,013,10,03,01,10,002,011,13:30,16:00,0,0,2,711,1,01,0,000
67303,22101,2,01,013,10,03,01,10,002,012,16:00,17:30,1,2,2,711,1,01,0,000
67304,22101,2,01,013,10,03,01,10,002,013,16:00,17:30,0,0,1,850,1,01,0,000
67305,22101,2,01,013,10,03,01,10,002,014,17:30,18:30,1,2,2,931,1,01,0,000
67306,22101,2,01,013,10,03,01,10,002,015,17:30,18:30,0,0,1,741,1,01,0,000
67307,22101,2,01,013,10,03,01,10,002,016,18:30,19:30,2,0,1,850,1,01,0,000
67308,22101,2,01,013,10,03,01,10,002,017,19:30,20:30,1,2,1,921,1,01,0,000
67309,22101,2,01,013,10,03,01,10,002,018,19:30,20:30,0,0,2,741,1,01,0,000
67310,22101,2,01,013,10,03,01,10,002,019,20:30,21:00,2,0,1,711,1,01,0,000
67311,22101,2,01,013,10,03,01,10,002,020,21:00,22:00,2,0,1,741,1,01,0,000
67312,22101,2,01,013,10,03,01,10,002,021,22:00,22:30,2,0,1,922,1,01,0,000
67313,22101,2,01,013,10,03,01,10,002,022,22:30,02:30,2,0,1,911,1,01,0,000
67314,22101,2,01,013,10,03,01,10,002,023,02:30,04:00,1,2,2,931,1,01,0,000
67315,22101,2,01,013,10,03,01,10,002,024,02:30,04:00,0,0,1,921,1,01,0,000
67316,22101,2,01,013,10,03,01,10,002,025,02:30,04:00,0,0,2,922,1,01,0,000
67317,22101,2,01,013,10,03,01,10,003,001,04:00,04:30,2,0,1,931,1,01,0,000
67318,22101,2,01,013,10,03,01,10,003,002,04:30,05:30,2,0,1,742,2,01,0,000
67319,22101,2,01,013,10,03,01,10,003,003,05:30,07:00,2,0,1,919,1,01,0,000
67320,22101,2,01,013,10,03,01,10,003,004,07:00,10:00,2,0,1,749,1,01,0,000
67321,22101,2,01,013,10,03,01,10,003,005,10:00,11:00,1,2,1,931,1,01,0,000
67322,22101,2,01,013,10,03,01,10,003,006,10:00,11:00,0,0,2,850,1,01,0,000
67323,22101,2,01,013,10,03,01,10,003,007,11:00,12:30,2,0,1,620,1,01,0,000
67324,22101,2,01,013,10,03,01,10,003,008,12:30,13:30,1,2,2,931,2,01,0,000
67325,22101,2,01,013,10,03,01,10,003,009,12:30,13:30,0,0,1,742,2,01,0,000
67326,22101,2,01,013,10,03,01,10,003,010,13:30,16:00,2,0,1,842,2,01,0,000
67327,22101,2,01,013,10,03,01,10,003,011,16:00,17:30,2,0,1,849,1,01,0,000
67328,22101,2,01,013,10,03,01,10,003,012,17:30,18:30,2,0,1,742,2,01,0,000
67329,22101,2,01,013,10,03,01,10,003,013,18:30,19:30,2,0,1,850,1,01,0,000
67330,22101,2,01,013,10,03,01,10,003,014,19:30,20:30,1,2,2,921,1,01,0,000
67331,22101,2,01,013,10,03,01,10,003,015,19:30,20:30,0,0,1,742,2,01,0,000
67332,22101,2,01,013,10,03,01,10,003,016,20:30,21:00,2,0,1,711,1,01,0,000
67333,22101,2,01,013,10,03,01,10,003,017,21:00,22:30,2,0,1,742,2,01,0,000
67334,22101,2,01,013,10,03,01,10,003,018,22:30,23:00,2,0,1,922,1,01,0,000
67335,22101,2,01,013,10,03,01,10,003,019,23:00,03:00,2,0,1,911,1,01,0,000
67336,22101,2,01,013,10,03,01,10,003,020,03:00,04:00,1,2,1,921,1,01,0,000
67337,22101,2,01,013,10,03,01,10,003,021,03:00,04:00,0,0,2,922,1,01,0,000
67338,22101,2,01,013,10,03,01,11,001,001,04:00,05:30,1,2,2,931,1,01,0,000
67339,22101,2,01,013,10,03,01,11,001,002,04:00,05:30,0,0,1,742,2,01,0,000
67340,22101,2,01,013,10,03,01,11,001,003,05:30,09:00,2,0,1,919,1,01,0,000
67341,22101,2,01,013,10,03,01,11,001,004,09:00,13:00,2,0,1,127,2,13,9,000
67342,22101,2,01,013,10,03,01,11,001,005,13:00,14:00,1,2,2,931,2,01,0,000
67343,22101,2,01,013,10,03,01,11,001,006,13:00,14:00,0,0,1,742,2,01,0,000
67344,22101,2,01,013,10,03,01,11,001,007,14:00,16:00,2,0,1,919,1,01,0,000
67345,22101,2,01,013,10,03,01,11,001,008,16:00,17:00,1,2,1,842,1,01,0,000
67346,22101,2,01,013,10,03,01,11,001,009,16:00,17:00,0,0,2,850,1,01,0,000
67347,22101,2,01,013,10,03,01,11,001,010,17:00,18:00,1,2,2,931,1,01,0,000
67348,22101,2,01,013,10,03,01,11,001,011,17:00,18:00,0,0,1,742,2,01,0,000
67349,22101,2,01,013,10,03,01,11,001,012,18:00,19:00,1,2,1,832,2,01,0,000
67350,22101,2,01,013,10,03,01,11,001,013,18:00,19:00,0,0,2,711,1,01,0,000
67351,22101,2,01,013,10,03,01,11,001,014,19:00,20:00,1,2,2,922,1,01,0,000
67352,22101,2,01,013,10,03,01,11,001,015,19:00,20:00,0,0,2,742,2,01,0,000
67353,22101,2,01,013,10,03,01,11,001,016,19:00,20:00,0,0,1,921,1,01,0,000
67354,22101,2,01,013,10,03,01,11,001,017,20:00,21:00,1,2,2,850,1,01,0,000
67355,22101,2,01,013,10,03,01,11,001,018,20:00,21:00,0,0,1,922,1,01,0,000
67356,22101,2,01,013,10,03,01,11,001,019,21:00,22:00,1,2,2,931,1,01,0,000
67357,22101,2,01,013,10,03,01,11,001,020,21:00,22:00,0,0,1,742,2,01,0,000
67358,22101,2,01,013,10,03,01,11,001,021,22:00,03:00,2,0,1,911,1,01,0,000
67359,22101,2,01,013,10,03,01,11,001,022,03:00,04:00,1,2,2,931,1,01,0,000
67360,22101,2,01,013,10,03,01,11,001,023,03:00,04:00,0,0,1,921,1,01,0,000
67361,22101,2,01,013,10,03,01,11,002,001,04:00,05:00,1,2,2,931,1,01,0,000
67362,22101,2,01,013,10,03,01,11,002,002,04:00,05:00,0,0,1,741,1,01,0,000
67363,22101,2,01,013,10,03,01,11,002,003,05:00,09:00,2,0,1,919,1,01,0,000
