,FSU,Sector,State,District,Stratum,Sub-stratum,Sample HHID,PersonID,RelationToHead,Gender,Age,MaritalStatus,Education,PrincipleActivity,Industry of work,NSC,Multiplier
400167,20643,2,27,20,3,7,11,2,2,2,60,2,1,92,,4,160836
400168,20643,2,27,20,3,7,12,1,1,1,51,2,5,11,96,4,160836
400169,20643,2,27,20,3,7,12,2,2,2,45,2,3,92,,4,160836
400170,20643,2,27,20,3,7,12,3,5,2,24,1,11,81,,4,160836
400171,20643,2,27,20,3,7,12,4,5,2,22,1,11,91,,4,160836
400172,20643,2,27,20,3,7,13,1,1,1,40,2,5,51,41,4,160836
400173,20643,2,27,20,3,7,13,2,2,2,36,2,3,31,86,4,160836
400174,20643,2,27,20,3,7,13,3,5,1,20,1,3,31,45,4,160836
400175,20643,2,27,20,3,7,13,4,5,2,18,1,3,81,,4,160836
400176,20643,2,27,20,3,7,14,1,1,1,40,2,3,51,41,4,160836
400177,20643,2,27,20,3,7,14,2,2,2,32,2,2,92,,4,160836
400178,20643,2,27,20,3,7,14,3,5,1,17,1,5,91,,4,160836
400179,20643,2,27,20,3,7,14,4,5,1,15,1,4,91,,4,160836
400180,20660,2,27,22,5,9,1,1,1,1,42,2,6,11,47,4,269157
400181,20660,2,27,22,5,9,1,2,2,2,40,2,5,92,,4,269157
400182,20660,2,27,22,5,9,1,3,5,1,16,1,5,91,,4,269157
400183,20660,2,27,22,5,9,1,4,5,1,13,1,4,91,,4,269157
400184,20660,2,27,22,5,9,1,5,5,1,10,1,3,91,,4,269157
400185,20660,2,27,22,5,9,2,1,1,1,45,2,5,11,13,4,269157
400186,20660,2,27,22,5,9,2,2,2,2,40,2,1,92,,4,269157
400187,20660,2,27,22,5,9,2,3,3,1,24,2,11,31,41,4,269157
400188,20660,2,27,22,5,9,2,4,4,2,22,2,6,92,,4,269157
400189,20660,2,27,22,5,9,2,5,5,1,18,1,5,81,,4,269157
400190,20660,2,27,22,5,9,2,6,6,1,1,1,1,,,4,269157
400191,20660,2,27,22,5,9,3,1,1,1,32,2,11,31,86,4,269157
400192,20660,2,27,22,5,9,3,2,2,2,25,2,4,92,,4,269157
400193,20660,2,27,22,5,9,3,3,5,1,8,1,3,91,,4,269157
400194,20660,2,27,22,5,9,3,4,5,2,1,1,1,,,4,269157
400195,20660,2,27,22,5,9,4,1,1,1,40,2,5,11,13,4,269157
400196,20660,2,27,22,5,9,4,2,2,2,32,2,5,92,,4,269157
400197,20660,2,27,22,5,9,4,3,5,1,10,1,2,91,,4,269157
400198,20660,2,27,22,5,9,4,4,5,1,8,1,2,91,,4,269157
400199,20660,2,27,22,5,9,5,1,1,1,33,2,4,41,43,4,269157
400200,20660,2,27,22,5,9,5,2,2,2,27,2,6,92,,4,269157
400201,20660,2,27,22,5,9,5,3,5,1,7,1,2,91,,4,269157
400202,20660,2,27,22,5,9,5,4,5,1,5,1,1,,,4,269157
400203,20660,2,27,22,5,9,5,5,5,1,2,1,1,,,4,269157
400204,20660,2,27,22,5,9,6,1,1,1,25,2,5,41,43,4,269157
400205,20660,2,27,22,5,9,6,2,7,1,60,2,4,94,,4,269157
400206,20660,2,27,22,5,9,6,3,7,2,40,2,1,92,,4,269157
400207,20660,2,27,22,5,9,7,1,1,1,60,2,3,41,43,4,269157
400208,20660,2,27,22,5,9,7,2,2,2,50,2,4,92,,4,269157
400209,20660,2,27,22,5,9,7,3,5,2,19,1,5,91,,4,269157
400210,20660,2,27,22,5,9,7,4,5,2,15,1,5,91,,4,269157
400211,20660,2,27,22,5,9,8,1,1,1,60,2,3,31,79,4,269157
400212,20660,2,27,22,5,9,8,2,2,2,55,2,4,92,,4,269157
400213,20660,2,27,22,5,9,8,3,5,1,10,1,3,91,,4,269157
400214,20660,2,27,22,5,9,8,4,5,2,23,1,11,91,,4,269157
400215,20660,2,27,22,5,9,8,5,5,2,22,1,10,91,,4,269157
400216,20660,2,27,22,5,9,8,6,5,2,15,1,5,91,,4,269157
400217,20660,2,27,22,5,9,9,1,1,1,50,2,6,41,81,4,269157
400218,20660,2,27,22,5,9,9,2,2,2,48,2,3,92,,4,269157
400219,20660,2,27,22,5,9,9,3,5,1,30,1,11,31,47,4,269157
400220,20660,2,27,22,5,9,10,1,1,1,35,2,5,31,13,4,269157
400221,20660,2,27,22,5,9,10,2,2,2,33,2,5,92,,4,269157
400222,20660,2,27,22,5,9,10,3,5,1,13,1,4,91,,4,269157
400223,20660,2,27,22,5,9,10,4,5,1,2,1,1,,,4,269157
400224,20660,2,27,22,5,9,10,5,5,2,12,1,4,91,,4,269157
400225,20660,2,27,22,5,9,11,1,1,2,32,2,4,31,13,4,269157
400226,20660,2,27,22,5,9,11,2,5,2,4,1,1,,,4,269157
400227,20660,2,27,22,5,9,12,1,1,1,45,2,5,41,43,4,269157
400228,20660,2,27,22,5,9,12,2,2,2,40,2,1,92,,4,269157
400229,20660,2,27,22,5,9,12,3,5,1,22,1,11,91,,4,269157
400230,20660,2,27,22,5,9,12,4,5,1,16,1,6,91,,4,269157
400231,20660,2,27,22,5,9,13,1,1,1,30,2,5,31,43,4,269157
400232,20660,2,27,22,5,9,13,2,2,2,23,2,5,92,,4,269157
400233,20660,2,27,22,5,9,13,3,5,1,0,1,1,,,4,269157
400234,20660,2,27,22,5,9,14,1,1,1,40,2,5,41,42,4,269157
400235,20660,2,27,22,5,9,14,2,2,2,35,2,5,93,,4,269157
400236,20660,2,27,22,5,9,14,3,5,1,16,1,5,91,,4,269157
400237,20660,2,27,22,5,9,14,4,5,2,12,1,3,91,,4,269157
400238,20660,2,27,22,5,9,14,5,5,2,10,1,2,91,,4,269157
400239,20660,2,27,22,5,9,14,6,5,2,7,1,2,91,,4,269157
400240,20683,2,27,34,1,5,1,1,1,1,46,2,5,31,69,4,228996
400241,20683,2,27,34,1,5,1,2,2,2,39,2,5,92,,4,228996
400242,20683,2,27,34,1,5,1,3,5,2,16,1,5,91,,4,228996
400243,20683,2,27,34,1,5,2,1,1,2,46,3,5,11,96,4,228996
400244,20683,2,27,34,1,5,2,2,5,1,23,1,10,81,,4,228996
400245,20683,2,27,34,1,5,3,1,1,1,45,2,6,31,47,4,228996
400246,20683,2,27,34,1,5,3,2,2,2,42,2,3,92,,4,228996
400247,20683,2,27,34,1,5,4,1,1,1,53,2,3,11,49,4,228996
400248,20683,2,27,34,1,5,4,2,2,2,46,2,1,92,,4,228996
400249,20683,2,27,34,1,5,4,3,5,1,27,1,10,31,65,4,228996
400250,20683,2,27,34,1,5,5,1,1,1,52,2,2,11,1,4,228996
400251,20683,2,27,34,1,5,5,2,2,2,40,2,1,31,97,4,228996
400252,20683,2,27,34,1,5,5,3,5,1,20,1,6,91,,4,228996
400253,20683,2,27,34,1,5,5,4,5,2,18,1,5,31,47,4,228996
400254,20683,2,27,34,1,5,5,5,5,2,16,1,4,91,,4,228996
400255,20683,2,27,34,1,5,6,1,1,1,34,2,6,31,47,4,228996
400256,20683,2,27,34,1,5,6,2,2,2,30,2,11,92,,4,228996
400257,20683,2,27,34,1,5,6,3,5,1,7,1,2,91,,4,228996
400258,20683,2,27,34,1,5,6,4,5,2,10,1,2,91,,4,228996
400259,20683,2,27,34,1,5,7,1,1,1,54,2,4,11,25,4,228996
400260,20683,2,27,34,1,5,7,2,2,2,43,2,3,92,,4,228996
400261,20683,2,27,34,1,5,7,3,5,1,25,1,8,81,,4,228996
400262,20683,2,27,34,1,5,8,1,1,1,58,2,2,11,47,4,228996
400263,20683,2,27,34,1,5,8,2,2,2,52,2,1,21,47,4,228996
400264,20683,2,27,34,1,5,8,3,3,1,32,2,3,21,47,4,228996
400265,20683,2,27,34,1,5,8,4,4,2,30,2,3,92,,4,228996
400266,20683,2,27,34,1,5,8,5,5,1,9,1,3,97,,4,228996
400267,20683,2,27,34,1,5,8,6,5,1,3,1,1,,,4,228996
400268,20683,2,27,34,1,5,9,1,1,1,28,2,11,31,64,4,228996
400269,20683,2,27,34,1,5,9,2,2,2,22,2,11,92,,4,228996
400270,20683,2,27,34,1,5,10,1,1,2,35,2,12,92,,4,228996
400271,20683,2,27,34,1,5,10,2,5,1,17,1,5,91,,4,228996
400272,20683,2,27,34,1,5,10,3,5,1,11,1,3,91,,4,228996
400273,20683,2,27,34,1,5,11,1,1,1,64,2,5,11,1,4,228996
400274,20683,2,27,34,1,5,11,2,2,2,57,2,1,21,1,4,228996
400275,20683,2,27,34,1,5,11,3,3,1,34,2,5,21,1,4,228996
400276,20683,2,27,34,1,5,11,4,3,2,32,2,6,92,,4,228996
400277,20683,2,27,34,1,5,11,5,6,1,8,1,2,91,,4,228996
400278,20683,2,27,34,1,5,11,6,6,2,9,1,2,91,,4,228996
400279,20683,2,27,34,1,5,12,1,1,1,54,2,3,11,96,4,228996
400280,20683,2,27,34,1,5,12,2,2,2,45,2,3,21,96,4,228996
400281,20683,2,27,34,1,5,12,3,5,2,23,1,11,31,47,4,228996
400282,20683,2,27,34,1,5,12,4,5,2,18,1,6,91,,4,228996
400283,20683,2,27,34,1,5,13,1,1,1,67,2,1,11,33,4,228996
400284,20683,2,27,34,1,5,13,2,2,2,63,2,2,92,,4,228996
400285,20683,2,27,34,1,5,14,1,1,1,51,2,12,12,1,4,228996
400286,20683,2,27,34,1,5,14,2,2,2,45,2,12,31,64,4,228996
400287,20683,2,27,34,1,5,14,3,5,2,16,1,5,92,,4,228996
400288,20685,2,27,22,5,20,1,1,1,1,30,2,3,11,49,4,209979
400289,20685,2,27,22,5,20,1,2,2,2,24,2,5,92,,4,209979
400290,20685,2,27,22,5,20,1,3,5,1,3,1,1,,,4,209979
400291,20685,2,27,22,5,20,2,1,1,1,31,2,5,31,49,4,209979
400292,20685,2,27,22,5,20,2,2,2,2,26,2,5,92,,4,209979
400293,20685,2,27,22,5,20,2,3,5,1,5,1,1,,,4,209979
400294,20685,2,27,22,5,20,3,1,1,1,25,2,4,11,43,4,209979
400295,20685,2,27,22,5,20,3,2,2,2,21,2,5,92,,4,209979
400296,20685,2,27,22,5,20,3,3,5,2,1,1,1,,,4,209979
400297,20685,2,27,22,5,20,4,1,1,1,32,2,3,31,14,4,209979
400298,20685,2,27,22,5,20,4,2,8,1,24,1,5,31,14,4,209979
400299,20685,2,27,22,5,20,4,3,8,1,21,1,4,31,14,4,209979
400300,20685,2,27,22,5,20,4,4,8,1,14,1,3,91,,4,209979
400301,20685,2,27,22,5,20,4,5,8,1,22,1,5,31,74,4,209979
400302,20685,2,27,22,5,20,5,1,1,1,50,2,2,31,41,4,209979
400303,20685,2,27,22,5,20,5,2,2,2,45,2,3,92,,4,209979
400304,20685,2,27,22,5,20,5,3,5,1,15,1,4,91,,4,209979
400305,20685,2,27,22,5,20,5,4,5,2,21,1,11,31,63,4,209979
400306,20685,2,27,22,5,20,6,1,1,1,45,2,11,31,84,4,209979
400307,20685,2,27,22,5,20,6,2,2,2,35,2,3,92,,4,209979
400308,20685,2,27,22,5,20,6,3,5,1,11,1,3,91,,4,209979
400309,20685,2,27,22,5,20,7,1,1,1,38,2,11,31,66,4,209979
400310,20685,2,27,22,5,20,7,2,2,2,30,2,4,92,,4,209979
400311,20685,2,27,22,5,20,7,3,5,2,7,1,2,91,,4,209979
400312,20685,2,27,22,5,20,8,1,1,1,69,2,3,94,,4,209979
400313,20685,2,27,22,5,20,8,2,2,2,59,2,1,92,,4,209979
400314,20685,2,27,22,5,20,9,1,1,1,30,2,4,31,56,4,209979
400315,20685,2,27,22,5,20,9,2,2,2,25,2,4,92,,4,209979
400316,20685,2,27,22,5,20,10,1,1,1,56,2,2,31,43,4,209979
400317,20685,2,27,22,5,20,10,2,2,2,55,2,1,92,,4,209979
400318,20685,2,27,22,5,20,11,1,1,1,61,2,2,41,41,4,209979
400319,20685,2,27,22,5,20,11,2,2,2,45,2,1,92,,4,209979
400320,20685,2,27,22,5,20,12,1,1,2,67,3,1,92,,4,209979
400321,20685,2,27,22,5,20,12,2,3,1,34,2,11,31,63,4,209979
400322,20685,2,27,22,5,20,12,3,4,2,31,2,11,31,62,4,209979
400323,20685,2,27,22,5,20,12,4,6,1,3,1,1,,,4,209979
400324,20685,2,27,22,5,20,12,5,5,1,37,1,5,31,32,4,209979
400325,20685,2,27,22,5,20,13,1,1,1,30,2,4,31,60,4,209979
400326,20685,2,27,22,5,20,13,2,2,2,27,2,4,92,,4,209979
400327,20685,2,27,22,5,20,13,3,5,2,6,1,1,91,,4,209979
400328,20685,2,27,22,5,20,13,4,5,2,3,1,1,,,4,209979
400329,20685,2,27,22,5,20,14,1,1,1,26,2,4,11,43,4,209979
400330,20685,2,27,22,5,20,14,2,2,2,24,2,4,92,,4,209979
400331,20685,2,27,22,5,20,14,3,5,2,5,1,1,,,4,209979
400332,20685,2,27,22,5,20,14,4,5,2,2,1,1,,,4,209979
400333,20686,2,27,30,1,3,1,1,1,2,35,3,10,31,97,4,165100
400334,20686,2,27,30,1,3,1,2,5,1,15,1,4,91,,4,165100
400335,20686,2,27,30,1,3,1,3,5,2,20,1,6,31,86,4,165100
400336,20686,2,27,30,1,3,1,4,5,2,16,1,5,91,,4,165100
400337,20686,2,27,30,1,3,2,1,1,1,62,2,2,11,10,4,165100
400338,20686,2,27,30,1,3,2,2,2,2,65,2,2,92,,4,165100
400339,20686,2,27,30,1,3,3,1,1,1,37,2,3,51,41,4,165100
400340,20686,2,27,30,1,3,3,2,2,2,35,2,3,51,97,4,165100
400341,20686,2,27,30,1,3,3,3,5,1,12,1,3,91,,4,165100
400342,20686,2,27,30,1,3,3,4,5,2,10,1,2,91,,4,165100
400343,20686,2,27,30,1,3,4,1,1,1,63,2,3,11,56,4,165100
400344,20686,2,27,30,1,3,4,2,2,2,50,2,3,92,,4,165100
400345,20686,2,27,30,1,3,4,3,8,2,85,3,1,92,,4,165100
400346,20686,2,27,30,1,3,5,1,1,1,38,2,3,11,33,4,165100
400347,20686,2,27,30,1,3,5,2,2,2,28,2,4,92,,4,165100
400348,20686,2,27,30,1,3,5,3,5,1,8,1,2,91,,4,165100
400349,20686,2,27,30,1,3,6,1,1,2,40,3,1,31,97,4,165100
400350,20686,2,27,30,1,3,6,2,5,1,20,1,5,81,,4,165100
400351,20686,2,27,30,1,3,6,3,5,1,19,1,6,91,,4,165100
400352,20686,2,27,30,1,3,7,1,1,2,60,3,1,11,1,4,165100
400353,20686,2,27,30,1,3,7,2,4,2,30,3,4,11,14,4,165100
400354,20686,2,27,30,1,3,7,3,6,1,20,1,4,12,41,4,165100
400355,20686,2,27,30,1,3,7,4,6,1,18,1,5,21,41,4,165100
400356,20686,2,27,30,1,3,8,1,1,1,30,1,2,51,41,4,165100
400357,20686,2,27,30,1,3,9,1,1,1,52,2,6,51,56,4,165100
400358,20686,2,27,30,1,3,9,2,2,2,47,2,5,11,14,4,165100
400359,20686,2,27,30,1,3,9,3,5,1,24,1,11,81,,4,165100
400360,20686,2,27,30,1,3,9,4,5,2,23,1,11,81,,4,165100
400361,20686,2,27,30,1,3,9,5,7,2,75,3,2,95,,4,165100
400362,20686,2,27,30,1,3,10,1,1,1,33,2,4,11,1,4,165100
400363,20686,2,27,30,1,3,10,2,2,2,30,2,4,11,14,4,165100
400364,20686,2,27,30,1,3,10,3,5,1,11,1,2,91,,4,165100
400365,20686,2,27,30,1,3,10,4,5,2,14,1,4,91,,4,165100
400366,20686,2,27,30,1,3,10,5,5,2,12,1,3,91,,4,165100
400367,20686,2,27,30,1,3,10,6,5,2,9,1,2,91,,4,165100
400368,20686,2,27,30,1,3,11,1,1,1,70,2,2,95,,4,165100
400369,20686,2,27,30,1,3,11,2,2,2,62,2,1,92,,4,165100
400370,20686,2,27,30,1,3,11,3,3,1,34,2,3,21,10,4,165100
400371,20686,2,27,30,1,3,11,4,4,2,24,2,6,21,10,4,165100
400372,20686,2,27,30,1,3,11,5,6,1,5,1,1,,,4,165100
400373,20686,2,27,30,1,3,11,6,3,1,29,2,5,11,10,4,165100
400374,20686,2,27,30,1,3,11,7,4,2,22,2,6,21,10,4,165100
400375,20686,2,27,30,1,3,11,8,6,1,3,1,1,,,4,165100
400376,20686,2,27,30,1,3,11,9,6,1,4,1,1,,,4,165100
400377,20686,2,27,30,1,3,12,1,1,1,35,2,3,51,41,4,165100
400378,20686,2,27,30,1,3,12,2,2,2,34,2,3,92,,4,165100
400379,20686,2,27,30,1,3,12,3,5,1,18,1,5,91,,4,165100
400380,20686,2,27,30,1,3,12,4,5,2,14,1,4,91,,4,165100
400381,20686,2,27,30,1,3,12,5,5,2,12,1,3,91,,4,165100
400382,20686,2,27,30,1,3,12,6,5,2,9,1,2,91,,4,165100
400383,20686,2,27,30,1,3,12,7,8,1,30,2,4,51,56,4,165100
400384,20686,2,27,30,1,3,12,8,8,2,27,2,4,92,,4,165100
400385,20686,2,27,30,1,3,13,1,1,2,36,2,3,31,97,4,165100
400386,20686,2,27,30,1,3,13,2,5,1,12,1,3,91,,4,165100
400387,20686,2,27,30,1,3,13,3,5,1,11,1,3,91,,4,165100
400388,20686,2,27,30,1,3,13,4,5,2,14,1,4,91,,4,165100
400389,20686,2,27,30,1,3,14,1,1,1,45,4,3,51,41,4,165100
400390,20704,2,27,20,3,6,1,1,1,1,50,2,4,31,47,4,119571
400391,20704,2,27,20,3,6,1,2,2,2,49,2,1,92,,4,119571
400392,20704,2,27,20,3,6,1,3,5,1,23,1,11,91,,4,119571
400393,20704,2,27,20,3,6,2,1,1,1,32,2,4,51,13,4,119571
400394,20704,2,27,20,3,6,2,2,2,2,30,2,3,92,,4,119571
400395,20704,2,27,20,3,6,2,3,5,1,9,1,2,91,,4,119571
400396,20704,2,27,20,3,6,2,4,5,2,14,1,4,91,,4,119571
400397,20704,2,27,20,3,6,2,5,5,2,11,1,3,91,,4,119571
400398,20704,2,27,20,3,6,3,1,1,1,60,2,1,11,47,4,119571
400399,20704,2,27,20,3,6,3,2,2,2,55,2,1,21,47,4,119571
400400,20704,2,27,20,3,6,4,1,1,1,52,2,4,51,41,4,119571
400401,20704,2,27,20,3,6,4,2,2,2,48,2,4,51,1,4,119571
400402,20704,2,27,20,3,6,4,3,5,1,24,1,4,31,13,4,119571
400403,20704,2,27,20,3,6,5,1,1,1,41,2,6,51,41,4,119571
400404,20704,2,27,20,3,6,5,2,2,2,38,2,4,51,1,4,119571
400405,20704,2,27,20,3,6,5,3,5,1,14,1,4,91,,4,119571
400406,20704,2,27,20,3,6,5,4,5,1,12,1,3,91,,4,119571
400407,20704,2,27,20,3,6,5,5,5,2,17,1,5,91,,4,119571
400408,20704,2,27,20,3,6,5,6,5,2,15,1,4,91,,4,119571
400409,20704,2,27,20,3,6,6,1,1,2,60,3,1,92,,4,119571
400410,20704,2,27,20,3,6,6,2,3,1,40,2,4,51,41,4,119571
400411,20704,2,27,20,3,6,6,3,4,2,32,2,2,11,47,4,119571
400412,20704,2,27,20,3,6,6,4,6,1,15,1,4,91,,4,119571
400413,20704,2,27,20,3,6,6,5,6,2,13,1,4,91,,4,119571
400414,20704,2,27,20,3,6,7,1,1,1,60,2,3,31,61,4,119571
400415,20704,2,27,20,3,6,7,2,2,2,55,2,4,92,,4,119571
400416,20704,2,27,20,3,6,7,3,5,2,18,1,6,91,,4,119571
400417,20704,2,27,20,3,6,8,1,1,1,23,2,10,31,47,4,119571
400418,20704,2,27,20,3,6,8,2,2,2,18,2,6,92,,4,119571
400419,20704,2,27,20,3,6,8,3,7,2,59,3,1,92,,4,119571
400420,20704,2,27,20,3,6,9,1,1,1,40,2,5,51,13,4,119571
400421,20704,2,27,20,3,6,9,2,2,2,35,2,5,92,,4,119571
400422,20704,2,27,20,3,6,9,3,5,1,15,1,4,91,,4,119571
400423,20704,2,27,20,3,6,9,4,5,1,10,1,3,91,,4,119571
400424,20704,2,27,20,3,6,10,1,1,1,32,2,5,31,47,4,119571
400425,20704,2,27,20,3,6,10,2,2,2,27,2,4,31,47,4,119571
400426,20704,2,27,20,3,6,10,3,5,2,6,1,2,91,,4,119571
400427,20704,2,27,20,3,6,10,4,7,2,70,3,1,97,,4,119571
400428,20704,2,27,20,3,6,11,1,1,1,54,2,5,51,41,4,119571
400429,20704,2,27,20,3,6,11,2,2,2,47,2,4,92,,4,119571
400430,20704,2,27,20,3,6,11,3,5,1,23,1,5,31,47,4,119571
400431,20704,2,27,20,3,6,11,4,6,1,8,1,2,91,,4,119571
400432,20704,2,27,20,3,6,12,1,1,1,62,2,3,51,13,4,119571
400433,20704,2,27,20,3,6,12,2,2,2,54,2,2,92,,4,119571
400434,20704,2,27,20,3,6,12,3,5,1,31,1,4,31,45,4,119571
400435,20704,2,27,20,3,6,12,4,5,1,26,1,12,31,64,4,119571
400436,20704,2,27,20,3,6,13,1,1,1,36,2,5,51,43,4,119571
400437,20704,2,27,20,3,6,13,2,2,2,27,2,4,91,,4,119571
400438,20704,2,27,20,3,6,13,3,5,2,2,1,1,,,4,119571
400439,20704,2,27,20,3,6,14,1,1,1,50,2,3,11,45,4,119571
400440,20704,2,27,20,3,6,14,2,2,2,40,2,3,31,10,4,119571
400441,20704,2,27,20,3,6,14,3,5,1,20,1,4,51,41,4,119571
400442,20710,2,27,21,4,4,1,1,1,1,52,2,5,11,14,4,229013
400443,20710,2,27,21,4,4,1,2,2,2,45,2,6,93,,4,229013
400444,20710,2,27,21,4,4,1,3,5,1,10,1,2,91,,4,229013
400445,20710,2,27,21,4,4,2,1,1,1,54,2,5,31,25,4,229013
400446,20710,2,27,21,4,4,2,2,2,2,50,2,4,93,,4,229013
400447,20710,2,27,21,4,4,2,3,3,1,28,2,8,31,86,4,229013
400448,20710,2,27,21,4,4,2,4,4,2,22,2,11,93,,4,229013
400449,20710,2,27,21,4,4,3,1,1,2,36,3,5,93,,4,229013
400450,20710,2,27,21,4,4,3,2,5,2,11,1,3,91,,4,229013
400451,20710,2,27,21,4,4,4,1,1,1,56,2,4,31,80,4,229013
400452,20710,2,27,21,4,4,4,2,2,2,49,2,1,93,,4,229013
400453,20710,2,27,21,4,4,4,3,5,1,26,1,6,31,46,4,229013
400454,20710,2,27,21,4,4,4,4,5,1,19,1,5,31,46,4,229013
400455,20710,2,27,21,4,4,4,5,5,2,19,1,5,91,,4,229013
400456,20710,2,27,21,4,4,5,1,1,1,32,2,4,11,49,4,229013
400457,20710,2,27,21,4,4,5,2,2,2,26,2,4,93,,4,229013
400458,20710,2,27,21,4,4,5,3,5,1,1,1,1,,,4,229013
400459,20710,2,27,21,4,4,5,4,5,2,8,1,2,91,,4,229013
400460,20710,2,27,21,4,4,5,5,5,2,5,1,2,,,4,229013
400461,20710,2,27,21,4,4,6,1,1,1,35,2,5,31,80,4,229013
400462,20710,2,27,21,4,4,6,2,2,2,32,2,5,93,,4,229013
400463,20710,2,27,21,4,4,6,3,5,1,3,1,1,,,4,229013
400464,20710,2,27,21,4,4,6,4,5,2,9,1,2,91,,4,229013
400465,20710,2,27,21,4,4,6,5,5,2,8,1,2,91,,4,229013
400466,20710,2,27,21,4,4,7,1,1,1,42,2,5,31,20,4,229013
400467,20710,2,27,21,4,4,7,2,2,2,40,2,4,31,20,4,229013
400468,20710,2,27,21,4,4,7,3,5,1,11,1,3,91,,4,229013
400469,20710,2,27,21,4,4,8,1,1,1,36,2,4,31,29,4,229013
400470,20710,2,27,21,4,4,8,2,2,2,35,2,4,93,,4,229013
400471,20710,2,27,21,4,4,8,3,5,1,18,1,5,91,,4,229013
400472,20710,2,27,21,4,4,8,4,5,1,16,1,5,91,,4,229013
400473,20710,2,27,21,4,4,9,1,1,1,48,2,4,81,,4,229013
400474,20710,2,27,21,4,4,9,2,2,2,42,2,1,31,56,4,229013
400475,20710,2,27,21,4,4,9,3,5,1,18,1,5,91,,4,229013
400476,20710,2,27,21,4,4,9,4,5,2,22,1,5,93,,4,229013
400477,20710,2,27,21,4,4,9,5,5,2,21,1,6,91,,4,229013
400478,20710,2,27,21,4,4,10,1,1,1,36,2,5,11,56,4,229013
400479,20710,2,27,21,4,4,10,2,2,2,29,2,11,31,69,4,229013
400480,20710,2,27,21,4,4,11,1,1,1,30,2,5,31,20,4,229013
400481,20710,2,27,21,4,4,11,2,2,2,25,2,4,93,,4,229013
400482,20710,2,27,21,4,4,11,3,5,1,7,1,2,91,,4,229013
400483,20710,2,27,21,4,4,11,4,5,1,2,1,1,,,4,229013
400484,20710,2,27,21,4,4,11,5,8,1,40,2,4,31,20,4,229013
400485,20710,2,27,21,4,4,12,1,1,1,61,2,8,31,29,4,229013
400486,20710,2,27,21,4,4,12,2,2,2,63,2,1,93,,4,229013
400487,20710,2,27,21,4,4,12,3,3,1,31,2,11,31,29,4,229013
400488,20710,2,27,21,4,4,12,4,4,2,27,2,12,93,,4,229013
400489,20710,2,27,21,4,4,13,1,1,1,47,2,6,31,65,4,229013
400490,20710,2,27,21,4,4,13,2,2,2,47,2,6,93,,4,229013
400491,20710,2,27,21,4,4,13,3,5,1,24,1,8,31,41,4,229013
400492,20710,2,27,21,4,4,13,4,5,1,22,1,6,91,,4,229013
400493,20710,2,27,21,4,4,14,1,1,1,58,2,5,31,80,4,229013
400494,20710,2,27,21,4,4,14,2,2,2,52,2,3,93,,4,229013
400495,20710,2,27,21,4,4,14,3,3,1,32,2,5,11,49,4,229013
400496,20710,2,27,21,4,4,14,4,4,2,25,2,6,93,,4,229013
400497,20710,2,27,21,4,4,14,5,6,2,2,1,1,,,4,229013
400498,20714,2,27,24,2,3,1,1,1,1,38,2,11,11,47,4,45429
400499,20714,2,27,24,2,3,1,2,2,2,32,2,5,92,,4,45429
400500,20714,2,27,24,2,3,1,3,5,1,8,1,2,91,,4,45429
400501,20714,2,27,24,2,3,2,1,1,1,35,2,12,31,64,4,45429
400502,20714,2,27,24,2,3,2,2,2,2,30,2,6,92,,4,45429
400503,20714,2,27,24,2,3,2,3,5,1,12,1,3,91,,4,45429
400504,20714,2,27,24,2,3,2,4,5,2,5,1,2,,,4,45429
400505,20714,2,27,24,2,3,3,1,1,1,32,2,6,11,47,4,45429
400506,20714,2,27,24,2,3,3,2,2,2,28,2,5,92,,4,45429
400507,20714,2,27,24,2,3,3,3,5,1,5,1,2,,,4,45429
400508,20714,2,27,24,2,3,3,4,5,1,2,1,1,,,4,45429
400509,20714,2,27,24,2,3,4,1,1,1,29,2,12,11,68,4,45429
400510,20714,2,27,24,2,3,4,2,2,2,24,2,4,92,,4,45429
400511,20714,2,27,24,2,3,4,3,5,1,3,1,1,,,4,45429
400512,20714,2,27,24,2,3,5,1,1,1,31,2,12,11,45,4,45429
400513,20714,2,27,24,2,3,5,2,2,2,27,2,6,92,,4,45429
400514,20714,2,27,24,2,3,5,3,5,1,4,1,2,,,4,45429
400515,20714,2,27,24,2,3,6,1,1,1,40,2,11,31,79,4,45429
400516,20714,2,27,24,2,3,6,2,2,2,36,2,5,92,,4,45429
400517,20714,2,27,24,2,3,6,3,5,1,10,1,3,91,,4,45429
400518,20714,2,27,24,2,3,6,4,5,2,5,1,2,,,4,45429
400519,20714,2,27,24,2,3,7,1,1,1,42,2,6,12,42,4,45429
400520,20714,2,27,24,2,3,7,2,2,2,36,2,5,92,,4,45429
400521,20714,2,27,24,2,3,7,3,5,1,12,1,3,91,,4,45429
400522,20714,2,27,24,2,3,7,4,5,2,5,1,2,,,4,45429
400523,20714,2,27,24,2,3,8,1,1,1,29,2,6,11,47,4,45429
400524,20714,2,27,24,2,3,8,2,2,2,25,2,5,91,,4,45429
400525,20714,2,27,24,2,3,8,3,5,2,4,1,1,,,4,45429
400526,20714,2,27,24,2,3,9,1,1,2,48,3,6,92,,4,45429
400527,20714,2,27,24,2,3,9,2,5,1,25,1,12,11,47,4,45429
400528,20714,2,27,24,2,3,9,3,5,1,19,1,6,91,,4,45429
400529,20714,2,27,24,2,3,10,1,1,1,34,2,11,31,64,4,45429
